Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code ;Evolution 2021 vs. 2020;Nom du site de baignade;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89);;;;;;;;;
2021;Auvergne-Rhône-Alpes;42;FRK2542318D042075;;pas de changement;PLAN D'EAU - LE CHANDIEU;01/01/1991;lac;3.95413000000;45.39248000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;43;FRK1343012D043133;;pas de changement;BASE MULTISPORTS;18/06/2011;rivière;4.19672000000;45.36829000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;43;FRK1343037D043100;;pas de changement;LAC DU BOUCHET;01/01/1991;lac;3.79188000000;44.90592000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;43;FRK1343048D043055;;pas de changement;PLAN D'EAU DE LA TOUR;01/01/1991;lac;3.70658000000;45.33559000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;43;FRK1343051D043140;;pas de changement;PLAN D'EAU;01/01/1991;lac;4.31731000000;45.05300000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;43;FRK1343052D043060;;pas de changement;PLAN D'EAU;01/01/1991;lac;3.50280000000;45.36679000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;43;FRK1343070D043080;;pas de changement;ALLIER RIVE GAUCHE;01/01/1991;rivière;3.44398000000;45.15358000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;43;FRK1343101D043026;;pas de changement;PONT DE GOUDET;01/07/2011;rivière;3.92029000000;44.89146000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;43;FRK1343112D043510;;pas de changement;ALLIER - ILE D'AMOUR;01/01/2000;rivière;3.50285000000;45.09464000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;43;FRK1343114D043600;;pas de changement;BARRAGE LAVALETTE;01/07/2012;lac;4.21852000000;45.15093000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;43;FRK1343118D043076;;pas de changement;ALLIER PONT DE LAVOUTE CHILHAC;04/07/2010;rivière;3.40190000000;45.14858000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;43;FRK1343135D043125;;pas de changement;PLAN D'EAU DU MOULIN DE SAVIN;01/01/1991;lac;3.98405000000;44.93584000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;43;FRK1343136D043110;;pas de changement;ALLIER RIVE GAUCHE BASE CANOE;01/01/1991;rivière;3.64942000000;44.96782000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;43;FRK1343155D043105;;pas de changement;ALLIER RIVE GAUCHE;01/01/1991;rivière;3.59527000000;45.02913000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;43;FRK1343262D043065;;pas de changement;ALLIER-LA BAGEASSE;01/01/1991;rivière;3.40665000000;45.27936000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;43;FRK1343264D043070;;pas de changement;ALLIER RIVE GAUCHE  CAMPING;01/01/1991;rivière;3.39889000000;45.20906000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463003D063005;;pas de changement;PLAN D'EAU D'AMBERT;01/01/1995;lac;3.73299000000;45.54672000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463015D063020;;pas de changement;PLAN D'EAU D'AUBUSSON D'AUVERGNE;01/01/1991;lac;3.61359000000;45.75129000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463026D063030;;pas de changement;LAC D'AYDAT;01/01/1991;lac;2.98396000000;45.66689000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463038D063040;;pas de changement;PLAN D'EAU DE SUPER BESSE;01/01/1992;lac;2.85518000000;45.50935000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463055D063045;;pas de changement;PLAN D'EAU D'ANSCHALD;01/01/1993;lac;2.83909000000;45.84522000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463072D063065;;pas de changement;PLAN D'EAU DE CHABRELOCHE;01/01/1992;lac;3.69667000000;45.88363000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463077D063050;;pas de changement;LAC CHAMBON : PLAGE OUEST;01/01/1991;lac;2.91592000000;45.57348000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463093D063070;;pas de changement;GOUR DE TAZENAT;01/01/1991;lac;2.98689000000;45.98119000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463124D063100;;pas de changement;BOIRE DE COURNON;01/01/1991;lac;3.21701000000;45.74394000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463132D063110;;pas de changement;PLAN D'EAU DE CUNLHAT;01/01/1992;lac;3.55911000000;45.62418000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463187D063115;;pas de changement;PLAN D'EAU DE LAPEYROUSE;01/01/1991;lac;2.88397000000;46.22201000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463189D063117;;pas de changement;PLAN D'EAU DE LAQUEUILLE;01/01/1993;lac;2.72537000000;45.66614000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463192D063120;;pas de changement;PLAN D'EAU DE  LA TOUR D'AUVERGNE;01/01/1992;lac;2.68572000000;45.53423000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463228D063130;;pas de changement;FADES BESSERVES : CONFOLANT;01/01/1991;lac;2.75668000000;45.91390000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463228D063135;;pas de changement;FADES BESSERVES:PONT DU BOUCHET;01/01/1992;lac;2.76873000000;45.92322000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463246D063138;;pas de changement;ETANG DE LA BANNE D'ORDANCHE;01/01/1992;lac;2.74188000000;45.60308000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463247D063060;;pas de changement;LAC CHAMBON : PLAGE EST;01/01/1991;lac;2.92882000000;45.56834000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463319D063160;;pas de changement;PLAN D'EAU DE ST ANTHEME;01/01/1992;lac;3.91608000000;45.52385000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463338D063170;;pas de changement;PLAN D'EAU DE ST ELOY LES MINES;01/01/1991;lac;2.83375000000;46.15623000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463354D063180;;pas de changement;ETANG PHILIPPE : COTE CAMPING;01/01/1991;lac;2.81570000000;46.03701000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463363D063140;;pas de changement;FADES BESSERVES : LA CHAZOTTE;01/01/1991;lac;2.75518000000;45.90727000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463393D063190;;pas de changement;PLAN D'EAU DE ST REMY : COTE BAR;01/01/1991;lac;3.59883000000;45.89449000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463393D063195;;pas de changement;PLAN D'EAU DE ST REMY : COTE TENNIS;01/01/1991;lac;3.60213000000;45.89666000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463401D063240;;pas de changement;PLAN D'EAU DU CAMPING LA RIBEYRE;01/01/1998;lac;2.93866000000;45.56238000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463416D063250;;pas de changement;PLAN D'EAU DES ROZIERS;01/01/1998;lac;2.51181000000;45.58912000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463419D063200;;pas de changement;PLAN D'EAU DE SERVANT;01/01/1991;lac;2.93667000000;46.13999000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463430D063001;;pas de changement;PLAN D'EAU D'ILOA;01/07/2013;lac;3.48219000000;45.86751000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;63;FRK1463448D063220;;pas de changement;PLAN D'EAU DU VERNET LA VARENNE;01/01/1991;lac;3.44556000000;45.47363000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;69;FRK2669009D069070;;pas de changement;PLAN D'EAU DU COLOMBIER;01/01/2006;lac;4.72640000000;45.95315000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;69;FRK2669064D069044;;pas de changement;PLAN D'EAU DE CONDRIEU-LES ROCHES;01/01/1991;lac;4.78111000000;45.45878000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;69;FRK2669070D069006;;pas de changement;LAC DES SAPINS-BAIGNADE POINT SUD;01/01/1991;lac;4.37478000000;46.00922000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;69;FRK2669256D069020;;pas de changement;MIRIBEL-PLAGE DU MORLET;01/01/1991;lac;4.93639000000;45.80242000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;69;FRK2669256D069022;;pas de changement;MIRIBEL-PLAGE DE LA BARAKA;01/01/1991;lac;4.93757000000;45.80774000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;69;FRK2669256D069023;;pas de changement;MIRIBEL-PLAGE DE L'ATOL;01/01/1995;lac;4.94064000000;45.80165000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;69;FRK2669256D069026;;pas de changement;MIRIBEL-PLAGE DU FONTANIL;01/01/1994;lac;4.95015000000;45.79842000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;69;FRK2669264D069010;;pas de changement;PLAN D'EAU DU BORDELAN;01/01/1991;lac;4.75030000000;45.97053000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773001D073095;;pas de changement;PLAGE CAMPING CCAS;01/01/1991;lac;5.80980000000;45.56030000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773001D073100;;pas de changement;PLAGE MUNICIPALE DU PORT D'AIGUEBELETTE;01/01/1991;lac;5.81231000000;45.54404000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773001D073105;;pas de changement;PLAGE CAMPING GCU;01/01/1991;lac;5.81247000000;45.54280000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773008D073025;;changement de nom;PLAGE MUNICIPALE D'AIX LES BAINS AQUALAC;01/01/1991;lac;5.89158000000;45.69137000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773008D073026;;pas de changement;PLAGE MEMARD;01/01/1991;lac;5.88916000000;45.70730000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773008D073035;;pas de changement;PLAGE DU ROWING;01/01/1991;lac;5.89472000000;45.68914000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773040D073235;;pas de changement;PLAN D'EAU DE BESSANS;01/01/2001;lac;6.97823000000;45.31119000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773051D073050;;pas de changement;PLAGE CAMPING L'ILE AUX CYGNES;01/01/1991;lac;5.86540000000;45.65578000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773051D073055;;pas de changement;PLAGE MUNICIPALE DU BOURGET DU LAC;01/01/1991;lac;5.86115000000;45.65579000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773055D073245;;pas de changement;PLAN D'EAU DE BOZEL;01/01/1991;lac;6.65200000000;45.44112000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773059D073020;;changement de nom;PLAGE MUNICIPALE DE LA BASE DE LOISIRS DE BRISON;01/01/1991;lac;5.88093000000;45.72067000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773064D073205;;pas de changement;PLAN D'EAU CHALLES LES EAUX;01/01/1991;lac;5.98029000000;45.55490000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773085D073010;;pas de changement;PLAGE DE CHATILLON;01/01/1991;lac;5.84490000000;45.80009000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773091D073005;;pas de changement;PLAGE MUNICIPALE DE CONJUX;01/01/1991;lac;5.82099000000;45.79317000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773114D073290;;pas de changement;PLAN D'EAU DE FLUMET;01/01/1996;lac;6.51207000000;45.82053000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773129D073179;;pas de changement;PLAN D'EAU DU LAC DE GRESY;01/01/2001;lac;6.24818000000;45.58624000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773130D073275;;pas de changement;PLAN D'EAU DE GRIGNON;01/06/2012;lac;6.37106000000;45.65299000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773131D073261;;pas de changement;PLAN D'EAU DE LA TRAPPE;01/01/1993;lac;6.54482000000;45.50701000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773145D073110;;pas de changement;PLAGE HOTEL LES SIRENES;01/01/1991;lac;5.80551000000;45.54122000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773145D073116;;pas de changement;PLAGE CAMPING LES PEUPLIERS;01/01/1996;lac;5.80008000000;45.54172000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773145D073117;;pas de changement;PLAGE CAMPING FERRAND;01/01/1996;lac;5.79816000000;45.54188000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773145D073120;;pas de changement;PLAGE DU CURTELET;15/06/2010;lac;5.77981000000;45.54256000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773145D073125;;pas de changement;PLAGE BASE DE LOISIRS DE LEPIN;01/01/1991;lac;5.77651000000;45.54304000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773146D073165;;pas de changement;PLAN D'EAU DU PETIT LAC NORD;01/01/1991;lac;6.11073000000;45.70829000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773150D073235;;pas de changement;PLAN D'EAU BASE DE LOISIRS DES ILES;01/01/1991;lac;6.69228000000;45.56373000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773151D073237;;pas de changement;PLAN D'EAU DE SAINT ANDRE LES MARCHES;20/06/2010;lac;5.98786000000;45.49471000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773180D073065;;pas de changement;PLAN D'EAU DE L'ESPACE SPORTS ET NATURE DU FIER;01/01/1991;lac;5.83090000000;45.93385000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773184D073085;;pas de changement;PLAGE DU CAMPING DE L'AMBROISIERE;01/01/1991;lac;5.79689000000;45.57203000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773184D073090;;pas de changement;PLAGE DE LA CRIQUE;01/01/1991;lac;5.80052000000;45.57334000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773191D073145;;pas de changement;PLAGE BON VENT;01/01/1991;lac;5.79643000000;45.56474000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773191D073150;;pas de changement;PLAGE PRE D'ARGENT;01/01/1991;lac;5.79529000000;45.56782000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773219D073130;;pas de changement;PLAGE BASE DE LOISIRS DU SOUGEY;01/01/1991;lac;5.79600000000;45.55696000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773219D073135;;pas de changement;PLAGE CAMPING BELLEVUE;01/01/1991;lac;5.79356000000;45.55464000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773219D073140;;pas de changement;PLAGE SAINT ALBAN;01/01/1991;lac;5.79672000000;45.56190000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773220D073226;;pas de changement;PLAN D'EAU DES HURTIERES;01/01/1998;lac;6.28792000000;45.48180000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773241D073230;;pas de changement;PLAN D'EAU No2 SAINTE HELENE SUR ISERE;20/06/2010;lac;6.30315000000;45.61431000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773245D073080;;pas de changement;PLAN D'EAU ST JEAN DE CHEVELU;01/01/1991;lac;5.82553000000;45.69475000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773270D073180;;pas de changement;PLAN D'EAU DE CAROUGE;01/01/1991;lac;6.16572000000;45.55692000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773278D073225;;pas de changement;PLAN D'EAU DU LAC BLEU;01/01/1991;lac;6.26988000000;45.39278000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773286D073066;;pas de changement;PLAN D'EAU DE SERRIERES EN CHAUTAGNE;01/01/1991;lac;5.84205000000;45.88050000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773300D073040;;pas de changement;PLAGE DU LIDO;01/01/1991;lac;5.89318000000;45.66901000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773320D073230;;pas de changement;PLAN D'EAU DES OUDINS;01/01/2001;lac;6.38780000000;45.25462000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773327D073070;;pas de changement;PLAN D'EAU L'ETANG BLEU;01/01/1991;lac;5.79982000000;45.83129000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;73;FRK2773328D073046;;pas de changement;PLAGE DES MOTTETS;01/01/1991;lac;5.89013000000;45.65045000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874010D074212;;pas de changement;ANNECY  IMPERIAL;01/01/1991;lac;6.14323000000;45.90238000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874010D074220;;pas de changement;ANNECY-LE-VIEUX  ALBIGNY;01/01/1991;lac;6.14754000000;45.90424000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874010D074320;;pas de changement;ANNECY  LES MARQUISATS;01/01/1991;lac;6.13732000000;45.89287000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874013D074045;;pas de changement;ANTHY  SECHEX;01/01/1991;lac;6.40466000000;46.35160000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874013D074050;;pas de changement;ANTHY RECORTS -  MUNICIPALE;01/01/1991;lac;6.42171000000;46.35976000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874013D074060;;pas de changement;ANTHY  CHAMP DE L'EAU;01/01/1991;lac;6.44250000000;46.36378000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874042D074610;;pas de changement;BONNEVILLE  MOTTE LONGUE;01/01/1999;lac;6.41942000000;46.06815000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874070D074010;;pas de changement;CHENS-SUR-LEMAN  TOUGUES;01/01/1991;lac;6.25623000000;46.32392000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874070D074011;;pas de changement;CHENS-SUR-LEMAN  BEAUREGARD;01/07/2011;lac;6.26248000000;46.32946000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874104D074280;;pas de changement;DOUSSARD  MUNICIPALE;01/01/1991;lac;6.21873000000;45.79312000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874108D074290;;pas de changement;DUINGT  MUNICIPALE;01/01/1991;lac;6.19515000000;45.82808000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874119D074090;;pas de changement;EVIAN  CENTRE NAUTIQUE;01/01/1991;lac;6.58119000000;46.40071000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874121D074030;;pas de changement;EXCENEVEX  MUNICIPALE;01/01/1991;lac;6.35946000000;46.34962000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874121D074035;;pas de changement;EXCENEVEX  ROVOREE;02/07/2017;lac;6.34944000000;46.36758000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874134D074600;;pas de changement;LES GETS  MUNICIPALE;01/01/1996;lac;6.67265000000;46.15296000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874154D074110;;pas de changement;LUGRIN  TOURRONDE;06/07/2014;lac;6.65153000000;46.40553000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874154D074120;;pas de changement;LUGRIN  VINDRY;06/07/2014;lac;6.66785000000;46.40484000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874163D074041;;pas de changement;MARGENCEL  REDON;01/01/2002;lac;6.40079000000;46.35023000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874172D074125;;pas de changement;MAXILLY-SUR-LEMAN  BOIS DU BAL;02/07/2017;lac;6.63332000000;46.40520000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874172D074130;;pas de changement;MAXILLY-SUR-LEMAN PETITE RIVE;06/07/2014;lac;6.61980000000;46.40382000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874175D074092;;pas de changement;MEILLERIE LOCUM;04/07/2016;lac;6.75707000000;46.40271000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874175D074095;;pas de changement;MEILLERIE  MUNICIPALE;01/01/1996;lac;6.71595000000;46.40790000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874176D074250;;pas de changement;MENTHON  MUNICIPALE;01/01/1991;lac;6.18604000000;45.86335000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874180D074012;;pas de changement;MESSERY  LA POINTE;01/07/2011;lac;6.27692000000;46.34923000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874180D074015;;pas de changement;MESSERY  MUNICIPALE;01/01/1991;lac;6.28538000000;46.35572000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874190D074580;;pas de changement;MORILLON  MUNICIPALE;01/01/1992;lac;6.68076000000;46.08659000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874200D074140;;pas de changement;NEUVECELLE  GRANDE RIVE;06/07/2014;lac;6.61513000000;46.40356000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874208D074540;;pas de changement;PASSY  ILES;01/01/1991;lac;6.65418000000;45.92231000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874208D074550;;pas de changement;PASSY  CAVETTAZ;01/01/1991;lac;6.65484000000;45.92413000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874218D074085;;pas de changement;PUBLIER  MUNICIPALE;01/01/1991;lac;6.53455000000;46.39785000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874225D074560;;pas de changement;RUMILLY  PEROUZE;01/01/1991;lac;5.96599000000;45.84645000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874237D074100;;pas de changement;SAINT-GINGOLPH  MUNICIPALE;01/01/1991;lac;6.79378000000;46.39272000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874242D074300;;pas de changement;SAINT-JORIOZ  MUNICIPALE;01/01/1991;lac;6.17328000000;45.84403000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874249D074510;;pas de changement;SAINT-PAUL  MUNICIPALE;01/01/1991;lac;6.65542000000;46.36794000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874256D074570;;pas de changement;SALLANCHES  ILETTES;01/01/1992;lac;6.63863000000;45.95580000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874263D074040;;pas de changement;SCIEZ  MUNICIPALE;01/01/1991;lac;6.39125000000;46.34081000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874267D074310;;pas de changement;SEVRIER  MUNICIPALE;01/01/1991;lac;6.14442000000;45.86259000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874267D074315;;pas de changement;SEVRIER  LES CHOSEAUX_CLOS BERTHET;01/07/2011;lac;6.14712000000;45.85618000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874275D074260;;pas de changement;TALLOIRES  MUNICIPALE;01/01/1991;lac;6.21169000000;45.83779000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874275D074265;;changement de nom;TALLOIRES  ESPACE LAC-CASSINES                                        ;01/01/1995;lac;6.21819000000;45.82807000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874275D074270;;pas de changement;TALLOIRES  ANGON;01/01/1991;lac;6.22126000000;45.82329000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874278D074530;;pas de changement;THYEZ  MUNICIPALE;01/01/1991;lac;6.54577000000;46.07550000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874281D074070;;pas de changement;THONON  CENTRE NAUTIQUE;01/01/1991;lac;6.48303000000;46.38792000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874281D074080;;pas de changement;THONON  SAINT-DISDILLE;01/01/1991;lac;6.50178000000;46.40106000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874281D074090;;pas de changement;THONON  PINEDE;01/07/2011;lac;6.48277000000;46.39125000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874299D074230;;pas de changement;VEYRIER  LE PLANT;01/01/1991;lac;6.17229000000;45.88722000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874299D074240;;pas de changement;VEYRIER  LA BRUNE;01/01/1991;lac;6.17461000000;45.87938000000;;;;;;;;;
2021;Auvergne-Rhône-Alpes;74;FRK2874315D074025;;pas de changement;YVOIRE  LA GARITE;01/01/1999;lac;6.32925000000;46.37019000000;;;;;;;;;
2021;Bourgogne-Franche-Comté;21;FRC1121021D021001;;pas de changement;BASE DE LOISIRS D'ARC SUR TILLE;01/01/2002;lac;5.17086000000;47.34880000000;;;;;;;;;
2021;Bourgogne-Franche-Comté;21;FRC1121023D021010;;pas de changement;ETANG FOUCHE;01/01/1991;lac;4.49799000000;47.13285000000;;;;;;;;;
2021;Bourgogne-Franche-Comté;21;FRC1121231D021046;;pas de changement;LAC KIR (PLAGE EST);01/01/1991;lac;5.00674000000;47.32543000000;;;;;;;;;
2021;Bourgogne-Franche-Comté;21;FRC1121310D021065;;pas de changement;GROSBOIS-CONTRE RESERVOIR;01/01/1991;lac;4.60648000000;47.31314000000;;;;;;;;;
2021;Bourgogne-Franche-Comté;21;FRC1121370D021085;;pas de changement;LAC DE LA TILLE;01/01/1991;lac;5.17993000000;47.28278000000;;;;;;;;;
2021;Bourgogne-Franche-Comté;21;FRC1121461D021105;;pas de changement;RUISSEAU DES BRUYERES (VERS CAMPING);01/01/1991;rivière;4.62408000000;46.94750000000;;;;;;;;;
2021;Bourgogne-Franche-Comté;21;FRC1121475D021110;;pas de changement;LAC DE CHOUR;01/01/1991;lac;5.23605000000;47.05560000000;;;;;;;;;
2021;Bourgogne-Franche-Comté;21;FRC1121496D021115;;pas de changement;SAONE (CAMPING DE PONTAILLER);01/01/1991;rivière;5.42443000000;47.30881000000;;;;;;;;;
2021;Bourgogne-Franche-Comté;21;FRC1121497D021120;;pas de changement;LAC DE PONT;01/01/1991;lac;4.35829000000;47.46842000000;;;;;;;;;
2021;Bourgogne-Franche-Comté;21;FRC1121524D021130;;pas de changement;LAC DE RIEL LES EAUX;01/01/1991;lac;4.64922000000;47.97284000000;;;;;;;;;
