Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code unique d'identification du site de baignade;Evolution 2022 vs. 2021;Nom du site de baignade;Code INSEE de la commune;Nom de la commune;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89)
2022;Provence-Alpes-Côte d'Azur;6;FRL0306138M006015;;Pas de changement notable;POINTE DE LAIGUILLE;6138;THEOULE SUR MER;01/01/1991;Eau de mer;6,95119348097;43,50561034326
2022;Provence-Alpes-Côte d'Azur;6;FRL0306138M006020;;Pas de changement notable;VALLON DE LAUTEL EX MARCO POLO;6138;THEOULE SUR MER;01/01/1991;Eau de mer;6,94316412064;43,50673149725
2022;Provence-Alpes-Côte d'Azur;6;FRL0306138M006025;;Pas de changement notable;CHATEAU EX EST MARCO POLO;6138;THEOULE SUR MER;01/01/1991;Eau de mer;6,94006647017;43,50884397368
2022;Provence-Alpes-Côte d'Azur;6;FRL0306138M006030;;Pas de changement notable;SUVERET;6138;THEOULE SUR MER;01/01/1991;Eau de mer;6,93756758760;43,50940320368
2022;Provence-Alpes-Côte d'Azur;6;FRL0306138M006035;;Pas de changement notable;LA GARE;6138;THEOULE SUR MER;01/01/1991;Eau de mer;6,93735088573;43,51436562829
2022;Provence-Alpes-Côte d'Azur;6;FRL0306155M006164;;Pas de changement notable;MIRANDOLE;6155;VALLAURIS;01/06/2020;Eau de mer;7,06282145825;43,55674539573
2022;Provence-Alpes-Côte d'Azur;6;FRL0306155M006165;;Pas de changement notable;JEUNES;6155;VALLAURIS;01/01/1991;Eau de mer;7,06759639955;43,56189097371
2022;Provence-Alpes-Côte d'Azur;6;FRL0306155M006170;;Pas de changement notable;PASCALIN;6155;VALLAURIS;01/01/1991;Eau de mer;7,06857208115;43,56307065134
2022;Provence-Alpes-Côte d'Azur;6;FRL0306155M006175;;Pas de changement notable;TETOU;6155;VALLAURIS;01/01/1991;Eau de mer;7,06978993840;43,56364661971
2022;Provence-Alpes-Côte d'Azur;6;FRL0306155M006180;;Pas de changement notable;BARRAYA;6155;VALLAURIS;01/01/1991;Eau de mer;7,07072895702;43,56413393574
2022;Provence-Alpes-Côte d'Azur;6;FRL0306155M006181;;Pas de changement notable;POSTE C R S;6155;VALLAURIS;01/01/1991;Eau de mer;7,07199612574;43,56435666425
2022;Provence-Alpes-Côte d'Azur;6;FRL0306155M006182;;Pas de changement notable;MIDI OUEST;6155;VALLAURIS;01/01/1991;Eau de mer;7,08331299938;43,56877842004
2022;Provence-Alpes-Côte d'Azur;6;FRL0306155M006183;;Pas de changement notable;MIDI CENTRE;6155;VALLAURIS;01/01/1991;Eau de mer;7,08423349382;43,56969878064
2022;Provence-Alpes-Côte d'Azur;6;FRL0306155M006184;;Pas de changement notable;MIDI EST;6155;VALLAURIS;01/01/1991;Eau de mer;7,08483838946;43,56966699998
2022;Provence-Alpes-Côte d'Azur;6;FRL0306159M006540;;Pas de changement notable;LA DARSE;6159;VILLEFRANCHE SUR MER;01/01/1991;Eau de mer;7,30754900485;43,69660864860
2022;Provence-Alpes-Côte d'Azur;6;FRL0306159M006545;;Pas de changement notable;MARINIERES;6159;VILLEFRANCHE SUR MER;01/01/1991;Eau de mer;7,31528863795;43,70684542786
2022;Provence-Alpes-Côte d'Azur;6;FRL0306159M006550;;Pas de changement notable;OUEST;6159;VILLEFRANCHE SUR MER;01/01/1991;Eau de mer;7,31891912961;43,70655710604
2022;Provence-Alpes-Côte d'Azur;6;FRL0306159M006555;;Pas de changement notable;JEUNES;6159;VILLEFRANCHE SUR MER;01/01/1991;Eau de mer;7,32055017550;43,70430245281
2022;Provence-Alpes-Côte d'Azur;6;FRL0306161M006000;;Pas de changement notable;MARINA;6161;VILLENEUVE LOUBET;01/06/2017;Eau de mer;7,13860579583;43,63324032576
2022;Provence-Alpes-Côte d'Azur;6;FRL0306161M006310;;Pas de changement notable;VAUGRENIER;6161;VILLENEUVE LOUBET;01/01/1991;Eau de mer;7,13299559926;43,62425457987
2022;Provence-Alpes-Côte d'Azur;6;FRL0306161M006315;;Pas de changement notable;MAURETTES EX POSTE DE SECOURS NO 2;6161;VILLENEUVE LOUBET;01/01/1991;Eau de mer;7,13470535263;43,62783860758
2022;Provence-Alpes-Côte d'Azur;6;FRL0306161M006320;;Pas de changement notable;LA BATTERIE EX PIERRE AU TAMBOUR;6161;VILLENEUVE LOUBET;01/01/1991;Eau de mer;7,13649348333;43,63130250778
2022;Provence-Alpes-Côte d'Azur;6;FRL0306161M006325;;Pas de changement notable;LA FIGHIERE EX LA BATTERIE;6161;VILLENEUVE LOUBET;01/01/1991;Eau de mer;7,14017567448;43,63608179250
2022;Provence-Alpes-Côte d'Azur;6;FRL0306161M006330;;Pas de changement notable;CENTRE NAUTIQUE EX POSTE DE SECOURS NO1;6161;VILLENEUVE LOUBET;01/01/1991;Eau de mer;7,14208365971;43,63896441693
2022;Provence-Alpes-Côte d'Azur;6;FRL0306161M006335;;Pas de changement notable;LOUP;6161;VILLENEUVE LOUBET;01/01/1991;Eau de mer;7,14342405782;43,64137310470
2022;Provence-Alpes-Côte d'Azur;13;FRL0413004M013025;;Pas de changement notable;BEAUDUC;13004;ARLES;01/06/2017;Eau de mer;4,59483473325;43,40471942001
2022;Provence-Alpes-Côte d'Azur;13;FRL0413004M013030;;Pas de changement notable;PIEMANSON;13004;ARLES;01/01/1991;Eau de mer;4,78389454910;43,34643820979
2022;Provence-Alpes-Côte d'Azur;13;FRL0413014M013135;;Pas de changement notable;CHAMPIGNY;13014;BERRE L ETANG;01/01/1994;Eau de mer;5,11694219191;43,51276025162
2022;Provence-Alpes-Côte d'Azur;13;FRL0413021M013290;;Pas de changement notable;LA TUILIERE;13021;CARRY LE ROUET;01/01/1991;Eau de mer;5,14124669014;43,32938042851
2022;Provence-Alpes-Côte d'Azur;13;FRL0413021M013295;;Pas de changement notable;PLAGE FERNANDEL;13021;CARRY LE ROUET;01/06/2019;Eau de mer;5,15128252486;43,32842531018
2022;Provence-Alpes-Côte d'Azur;13;FRL0413021M013300;;Pas de changement notable;CAP ROUSSET;13021;CARRY LE ROUET;01/01/1991;Eau de mer;5,16057924350;43,32880691243
2022;Provence-Alpes-Côte d'Azur;13;FRL0413021M013310;;Pas de changement notable;ROUET PLAGE;13021;CARRY LE ROUET;01/01/1991;Eau de mer;5,17473672649;43,33418367427
2022;Provence-Alpes-Côte d'Azur;13;FRL0413021M013320;;Pas de changement notable;LES EAUX SALEES;13021;CARRY LE ROUET;01/06/2019;Eau de mer;5,18419258438;43,33255321788
2022;Provence-Alpes-Côte d'Azur;13;FRL0413022M013620;;Pas de changement notable;BESTOUAN;13022;CASSIS;01/01/1991;Eau de mer;5,53112358623;43,21280308325
2022;Provence-Alpes-Côte d'Azur;13;FRL0413022M013630;;Pas de changement notable;GRANDE MER;13022;CASSIS;01/01/1991;Eau de mer;5,53704020704;43,21276315119
2022;Provence-Alpes-Côte d'Azur;13;FRL0413022M013635;;Pas de changement notable;CORTON;13022;CASSIS;01/06/2010;Eau de mer;5,54494056903;43,21055220028
2022;Provence-Alpes-Côte d'Azur;13;FRL0413022M013638;;Pas de changement notable;ANSE DE LARENE;13022;CASSIS;01/06/2010;Eau de mer;5,54811399093;43,20857837758
2022;Provence-Alpes-Côte d'Azur;13;FRL0413026M013190;;Pas de changement notable;JAI SUD;13026;CHATEAUNEUF LES MARTIGUES;01/01/1991;Eau de mer;5,14646657085;43,40498930839
2022;Provence-Alpes-Côte d'Azur;13;FRL0413028M013640;;Pas de changement notable;FIGUEROLLES;13028;CIOTAT;01/01/1991;Eau de mer;5,59703639960;43,16652632172
2022;Provence-Alpes-Côte d'Azur;13;FRL0413028M013650;;Pas de changement notable;MUGEL;13028;CIOTAT;01/06/2010;Eau de mer;5,60613937906;43,16636070527
2022;Provence-Alpes-Côte d'Azur;13;FRL0413028M013655;;Pas de changement notable;CAPUCINS OUEST;13028;CIOTAT;15/06/2019;Eau de mer;5,61415548829;43,18130415838
2022;Provence-Alpes-Côte d'Azur;13;FRL0413028M013660;;Pas de changement notable;CAPUCINS EST;13028;CIOTAT;01/01/1991;Eau de mer;5,61507797434;43,18157878883
2022;Provence-Alpes-Côte d'Azur;13;FRL0413028M013665;;Pas de changement notable;CYRNOS;13028;CIOTAT;01/06/2010;Eau de mer;5,61892253309;43,18391544887
2022;Provence-Alpes-Côte d'Azur;13;FRL0413028M013670;;Pas de changement notable;LUMIERE;13028;CIOTAT;01/01/1991;Eau de mer;5,62158200357;43,18533581357
2022;Provence-Alpes-Côte d'Azur;13;FRL0413028M013675;;Pas de changement notable;SAINT JEAN ROCHES PLATES;13028;CIOTAT;01/06/2019;Eau de mer;5,63166211333;43,18684532997
2022;Provence-Alpes-Côte d'Azur;13;FRL0413028M013690;;Pas de changement notable;FONTSAINTE;13028;CIOTAT;01/06/2010;Eau de mer;5,63946964182;43,18975053454
2022;Provence-Alpes-Côte d'Azur;13;FRL0413028M013695;;Pas de changement notable;ARENE CROS;13028;CIOTAT;01/06/2010;Eau de mer;5,64698270973;43,18836045487
2022;Provence-Alpes-Côte d'Azur;13;FRL0413033M013330;;Pas de changement notable;LA REDONNE;13033;ENSUES LA REDONNE;01/01/1991;Eau de mer;5,19739359430;43,33345570717
2022;Provence-Alpes-Côte d'Azur;13;FRL0413033M013340;;Pas de changement notable;LES FIGUIERES;13033;ENSUES LA REDONNE;01/01/1991;Eau de mer;5,20987305617;43,32999762789
2022;Provence-Alpes-Côte d'Azur;13;FRL0413039M013060;;Pas de changement notable;CAVAOU;13039;FOS SUR MER;01/01/1991;Eau de mer;4,92524370685;43,43091760488
2022;Provence-Alpes-Côte d'Azur;13;FRL0413039M013070;;Pas de changement notable;GRANDE PLAGE;13039;FOS SUR MER;01/01/1991;Eau de mer;4,94505457817;43,42848486879
2022;Provence-Alpes-Côte d'Azur;13;FRL0413047M013110;;Pas de changement notable;VARAGE SAINT MITRE ISTRES;13047;ISTRES;01/06/2010;Eau de mer;5,00535439774;43,47043027180
2022;Provence-Alpes-Côte d'Azur;13;FRL0413047M013116;;Pas de changement notable;LA ROMANIQUETTE;13047;ISTRES;01/01/2006;Eau de mer;5,00055082134;43,50994729040
2022;Provence-Alpes-Côte d'Azur;13;FRL0413047M013117;;Pas de changement notable;LE RANQUET;13047;ISTRES;01/01/2006;Eau de mer;5,00049575028;43,47604587782
2022;Provence-Alpes-Côte d'Azur;13;FRL0413047M013835;;Pas de changement notable;MONTEAU;13047;ISTRES;01/06/2010;Eau de mer;5,00314387214;43,51374242384
2022;Provence-Alpes-Côte d'Azur;13;FRL0413054M013180;;Pas de changement notable;JAI NORD;13054;MARIGNANE;01/01/1991;Eau de mer;5,18811712879;43,43299135958
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013380;;Pas de changement notable;LE FORTIN SITE DE CORBIERES;13055;MARSEILLE;01/01/1991;Eau de mer;5,28993773373;43,35777894300
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013385;;Pas de changement notable;LA LAVE SITE DE CORBIERES;13055;MARSEILLE;01/01/1991;Eau de mer;5,29412091223;43,35844630685
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013390;;Pas de changement notable;SAINT ESTEVE FRIOUL;13055;MARSEILLE;01/01/1991;Eau de mer;5,31585890443;43,28402380881
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013400;;Pas de changement notable;CATALANS;13055;MARSEILLE;01/01/1991;Eau de mer;5,35483769593;43,29073199454
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013420;;Pas de changement notable;PROPHETE;13055;MARSEILLE;01/01/1991;Eau de mer;5,36159238881;43,27366541510
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013440;;Pas de changement notable;GRAND ROUCAS PRADO NORD;13055;MARSEILLE;01/01/1991;Eau de mer;5,37024801582;43,26340542180
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013444;;Pas de changement notable;DAVID PRADO SUD;13055;MARSEILLE;01/01/1991;Eau de mer;5,37161430372;43,26159353974
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013447;;Pas de changement notable;BORELY CHAMP DE COURSES;13055;MARSEILLE;01/01/1991;Eau de mer;5,37480788140;43,25631269310
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013448;;Pas de changement notable;BONNEVEINE;13055;MARSEILLE;01/01/1991;Eau de mer;5,37377159398;43,25386963536
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013449;;Pas de changement notable;VIEILLE CHAPELLE;13055;MARSEILLE;01/01/1991;Eau de mer;5,37285702054;43,25109092313
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013450;;Pas de changement notable;POINTE ROUGE;13055;MARSEILLE;01/01/1991;Eau de mer;5,37104693272;43,24509211319
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013460;;Pas de changement notable;BAINS DES DAMES;13055;MARSEILLE;01/01/1991;Eau de mer;5,36199034403;43,23917108413
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013470;;Pas de changement notable;ANSE DES PHOCEENS;13055;MARSEILLE;01/01/1991;Eau de mer;5,36143372414;43,23820234069
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013480;;Pas de changement notable;ANSE DES SABLETTES;13055;MARSEILLE;01/01/1991;Eau de mer;5,36022992140;43,23705876093
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013490;;Pas de changement notable;BONNE BRISE;13055;MARSEILLE;01/01/1991;Eau de mer;5,35958726914;43,23609189171
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013510;;Pas de changement notable;LES GOUDES;13055;MARSEILLE;01/01/1991;Eau de mer;5,34285944006;43,21484934402
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013520;;Pas de changement notable;SORMIOU;13055;MARSEILLE;01/01/1991;Eau de mer;5,42056712912;43,21004774841
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013530;;Pas de changement notable;MORGIOU;13055;MARSEILLE;01/01/1991;Eau de mer;5,44485936379;43,21250592625
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013540;;Pas de changement notable;EN VAU;13055;MARSEILLE;01/01/1991;Eau de mer;5,49851055450;43,20212466175
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013550;;Pas de changement notable;PORT PIN;13055;MARSEILLE;01/01/1991;Eau de mer;5,51081074213;43,20378304044
2022;Provence-Alpes-Côte d'Azur;13;FRL0413055M013552;;Pas de changement notable;LHUVEAUNE;13055;MARSEILLE;01/01/2002;Eau de mer;5,37446585849;43,25937102099
2022;Provence-Alpes-Côte d'Azur;13;FRL0413056M013095;;Pas de changement notable;FERRIERES ETANG DE BERRE;13056;MARTIGUES;01/06/2017;Eau de mer;5,05770827997;43,40853034349
2022;Provence-Alpes-Côte d'Azur;13;FRL0413056M013098;;Pas de changement notable;FIGUEROLLE ETANG DE BERRE;13056;MARTIGUES;01/06/2017;Eau de mer;5,05454971853;43,44280666482
2022;Provence-Alpes-Côte d'Azur;13;FRL0413056M013208;;Pas de changement notable;PLAGE DE BONNIEU;13056;MARTIGUES;01/06/2010;Eau de mer;5,01871699468;43,34492046895
2022;Provence-Alpes-Côte d'Azur;13;FRL0413056M013210;;Pas de changement notable;LES LAURONS;13056;MARTIGUES;01/01/1991;Eau de mer;5,02531110549;43,35537099327
2022;Provence-Alpes-Côte d'Azur;13;FRL0413056M013215;;Pas de changement notable;ANSE DE BONNIEU;13056;MARTIGUES;01/06/2010;Eau de mer;5,02518014773;43,34743634738
2022;Provence-Alpes-Côte d'Azur;13;FRL0413056M013220;;Pas de changement notable;CARRO;13056;MARTIGUES;01/01/1991;Eau de mer;5,04303074252;43,33131653220
2022;Provence-Alpes-Côte d'Azur;13;FRL0413056M013230;;Pas de changement notable;VERDON;13056;MARTIGUES;01/01/1991;Eau de mer;5,04934307785;43,33168303863
2022;Provence-Alpes-Côte d'Azur;13;FRL0413056M013233;;Pas de changement notable;ANSE DE COURONNE VIEILLE;13056;MARTIGUES;01/06/2010;Eau de mer;5,05679969181;43,32715000692
2022;Provence-Alpes-Côte d'Azur;13;FRL0413056M013240;;Pas de changement notable;PLAGES DE LA SAULCE ET DE SAINTE CROIX;13056;MARTIGUES;01/01/1991;Eau de mer;5,07026350601;43,33135656548
2022;Provence-Alpes-Côte d'Azur;13;FRL0413056M013245;;Pas de changement notable;ANSE DES TAMARIS;13056;MARTIGUES;01/06/2018;Eau de mer;5,07803936595;43,32854372808
2022;Provence-Alpes-Côte d'Azur;13;FRL0413074D013252;;Pas de changement notable;Lac de peyrolles;13074;PEYROLLES EN PROVENCE;01/06/2010;Lac;5,58170416929;43,65638025790
2022;Provence-Alpes-Côte d'Azur;13;FRL0413077M013080;;Pas de changement notable;BOTTAI;13077;PORT DE BOUC;01/01/1991;Eau de mer;4,97305588017;43,41721527564
2022;Provence-Alpes-Côte d'Azur;13;FRL0413077M013085;;Pas de changement notable;AIGUES DOUCE;13077;PORT DE BOUC;01/06/2012;Eau de mer;4,97682346253;43,40470062204
2022;Provence-Alpes-Côte d'Azur;13;FRL0413077M013087;;Pas de changement notable;LA LEQUE;13077;PORT DE BOUC;01/06/2015;Eau de mer;4,97660707660;43,40055594861
2022;Provence-Alpes-Côte d'Azur;13;FRL0413077M013088;;Pas de changement notable;FROMAGE;13077;PORT DE BOUC;01/06/2012;Eau de mer;4,97343864796;43,42045704327
2022;Provence-Alpes-Côte d'Azur;13;FRL0413077M013090;;Pas de changement notable;PLAGE DES COMBATTANTS;13077;PORT DE BOUC;01/01/1991;Eau de mer;4,97711319028;43,40738609568
2022;Provence-Alpes-Côte d'Azur;13;FRL0413077M013999;;Pas de changement notable;PLAGE DES OURS;13077;PORT DE BOUC;01/01/2005;Eau de mer;4,97473988317;43,41160504351
2022;Provence-Alpes-Côte d'Azur;13;FRL0413078M013050;;Pas de changement notable;NAPOLEON;13078;PORT SAINT LOUIS DU RHONE;01/01/1991;Eau de mer;4,88171180287;43,35073793839
2022;Provence-Alpes-Côte d'Azur;13;FRL0413078M013055;;Pas de changement notable;OLGA;13078;PORT SAINT LOUIS DU RHONE;27/06/2021;Eau de mer;4,85338679197;43,39172075231
2022;Provence-Alpes-Côte d'Azur;13;FRL0413081M013150;;Pas de changement notable;LES ROBINSONS;13081;ROGNAC;01/01/1991;Eau de mer;5,22429109001;43,48029816222
2022;Provence-Alpes-Côte d'Azur;13;FRL0413084D013250;;Pas de changement notable;LES ISCLES;13084;ROQUE D ANTHERON;01/06/2010;Rivière;5,31620155251;43,72938996037
2022;Provence-Alpes-Côte d'Azur;13;FRL0413092M013127;;Pas de changement notable;PLAGE DES CABASSONS;13092;SAINT CHAMAS;01/06/2015;Eau de mer;5,03093739690;43,54610324108
2022;Provence-Alpes-Côte d'Azur;13;FRL0413096M013005;;Pas de changement notable;CRIN BLANC;13096;SAINTES MARIES DE LA MER;01/01/1995;Eau de mer;4,40959524195;43,44865274273
2022;Provence-Alpes-Côte d'Azur;13;FRL0413096M013010;;Pas de changement notable;LES ARENES;13096;SAINTES MARIES DE LA MER;01/01/1991;Eau de mer;4,42792189388;43,44909666935
2022;Provence-Alpes-Côte d'Azur;13;FRL0413096M013020;;Pas de changement notable;BRISE DE MER;13096;SAINTES MARIES DE LA MER;01/01/1991;Eau de mer;4,43598617633;43,45253538973
2022;Provence-Alpes-Côte d'Azur;13;FRL0413098M013100;;Pas de changement notable;MASSANE;13098;SAINT MITRE LES REMPARTS;01/01/1991;Eau de mer;5,02077713635;43,46905487945
2022;Provence-Alpes-Côte d'Azur;13;FRL0413104M013270;;Pas de changement notable;CORNICHE;13104;SAUSSET LES PINS;01/01/1991;Eau de mer;5,11479604549;43,32881204485
2022;Provence-Alpes-Côte d'Azur;13;FRL0413104M013280;;Pas de changement notable;BAUMETTES;13104;SAUSSET LES PINS;01/06/2010;Eau de mer;5,13334596447;43,32974356049
2022;Provence-Alpes-Côte d'Azur;13;FRL0413117M013160;;Pas de changement notable;MARINA PLAGE;13117;VITROLLES;01/01/1991;Eau de mer;5,22738597949;43,46957811663
2022;Provence-Alpes-Côte d'Azur;13;FRL0413117M013170;;Pas de changement notable;MARETTE;13117;VITROLLES;01/01/1991;Eau de mer;5,22810625200;43,46392908017
2022;Provence-Alpes-Côte d'Azur;83;FRL0583001D083050;;Pas de changement notable;AU DROIT DES RUINES;83001;ADRETS DE L ESTEREL;01/01/1991;Lac;6,79589219374;43,55858499368
2022;Provence-Alpes-Côte d'Azur;83;FRL0583002D083060;;Pas de changement notable;PLAGE PONT DU GALETAS;83002;AIGUINES;01/01/1991;Lac;6,24218879986;43,79973849570
2022;Provence-Alpes-Côte d'Azur;83;FRL0583002D083065;;Pas de changement notable;MINI GOLF;83002;AIGUINES;01/01/1993;Lac;6,23164374760;43,79643120961
2022;Provence-Alpes-Côte d'Azur;83;FRL0583005D083160;;Pas de changement notable;PLAGE DARTIGNOSC;83005;ARTIGNOSC SUR VERDON;01/01/1991;Lac;6,09013551552;43,71978411305
2022;Provence-Alpes-Côte d'Azur;83;FRL0583009M083025;;Pas de changement notable;LES ENGRAVIERS;83009;BANDOL;01/06/2014;Eau de mer;5,72615316431;43,13668147541
2022;Provence-Alpes-Côte d'Azur;83;FRL0583009M083026;;Pas de changement notable;PLAGE DE CAPELAN;83009;BANDOL;01/01/1991;Eau de mer;5,73823769483;43,13547514152
2022;Provence-Alpes-Côte d'Azur;83;FRL0583009M083028;;Pas de changement notable;PLAGE DU BARRY;83009;BANDOL;31/05/2010;Eau de mer;5,74234005305;43,13491184078
2022;Provence-Alpes-Côte d'Azur;83;FRL0583009M083029;;Pas de changement notable;EDEN ROC;83009;BANDOL;31/05/2010;Eau de mer;5,74404282513;43,13505749843
2022;Provence-Alpes-Côte d'Azur;83;FRL0583009M083030;;Pas de changement notable;ANSE DE RENECROS;83009;BANDOL;01/01/1991;Eau de mer;5,74953642487;43,13300050322
2022;Provence-Alpes-Côte d'Azur;83;FRL0583009M083031;;Pas de changement notable;PLAGE CENTRALE;83009;BANDOL;01/01/1992;Eau de mer;5,75969699524;43,13630478803
2022;Provence-Alpes-Côte d'Azur;83;FRL0583009M083035;;Pas de changement notable;PLAGE DU CASINO;83009;BANDOL;01/01/1991;Eau de mer;5,76179986097;43,13710592205
2022;Provence-Alpes-Côte d'Azur;83;FRL0583009M083038;;Pas de changement notable;PLAGE DU GRAND VALLAT;83009;BANDOL;31/05/2010;Eau de mer;5,76881989250;43,13895981297
2022;Provence-Alpes-Côte d'Azur;83;FRL0583009M083045;;Pas de changement notable;ILE DE BENDOR-PLAGE;83009;BANDOL;01/01/1991;Eau de mer;5,75036113455;43,12838050921
2022;Provence-Alpes-Côte d'Azur;83;FRL0583015D083110;;Pas de changement notable;PLAGE DE BAUDUEN;83015;BAUDUEN;01/01/1991;Lac;6,17697238121;43,73154841932
2022;Provence-Alpes-Côte d'Azur;83;FRL0583015D083120;;Pas de changement notable;PROXIMITE LAC;83015;BAUDUEN;01/01/1991;Lac;6,18539372546;43,72777201669
2022;Provence-Alpes-Côte d'Azur;83;FRL0583015D083130;;Pas de changement notable;PISTE EDF TENNIS;83015;BAUDUEN;01/01/1991;Lac;6,17204940391;43,74131913242
2022;Provence-Alpes-Côte d'Azur;83;FRL0583015D083140;;Pas de changement notable;SULAGRAN;83015;BAUDUEN;01/01/1991;Lac;6,16190351408;43,73709345550
2022;Provence-Alpes-Côte d'Azur;83;FRL0583018D083210;;Pas de changement notable;BAIGNADE ENFANTS;83018;BESSE SUR ISSOLE;01/07/2012;Lac;6,17577790634;43,35222201598
2022;Provence-Alpes-Côte d'Azur;83;FRL0583019M083338;;Pas de changement notable;LE PELLEGRIN;83019;BORMES LES MIMOSAS;31/05/2010;Eau de mer;6,27425888361;43,12110568600
2022;Provence-Alpes-Côte d'Azur;83;FRL0583019M083340;;Pas de changement notable;PLAGE LESTAGNOL;83019;BORMES LES MIMOSAS;01/01/1991;Eau de mer;6,29728442253;43,11025795889
2022;Provence-Alpes-Côte d'Azur;83;FRL0583019M083345;;Pas de changement notable;CABASSON;83019;BORMES LES MIMOSAS;01/01/1991;Eau de mer;6,32482675356;43,09905874049
2022;Provence-Alpes-Côte d'Azur;83;FRL0583019M083350;;Pas de changement notable;LE GAOU BENAT;83019;BORMES LES MIMOSAS;01/01/1991;Eau de mer;6,35921628646;43,10949655434
2022;Provence-Alpes-Côte d'Azur;83;FRL0583019M083352;;Pas de changement notable;PLAGE LE CAMPS DU DOMAINE;83019;BORMES LES MIMOSAS;01/01/1994;Eau de mer;6,36028584097;43,12050022909
2022;Provence-Alpes-Côte d'Azur;83;FRL0583019M083355;;Pas de changement notable;PLAGE LA FAVIERE;83019;BORMES LES MIMOSAS;01/01/1991;Eau de mer;6,35986427007;43,11895594386
2022;Provence-Alpes-Côte d'Azur;83;FRL0583034M083250;;Pas de changement notable;COUPEREAU;83034;CARQUEIRANNE;01/01/1991;Eau de mer;6,05710057925;43,08256226859
2022;Provence-Alpes-Côte d'Azur;83;FRL0583034M083257;;Pas de changement notable;PLAGE LE PRADON CENTRE;83034;CARQUEIRANNE;01/01/1994;Eau de mer;6,07034656709;43,08503864552
2022;Provence-Alpes-Côte d'Azur;83;FRL0583034M083261;;Pas de changement notable;PLAGE PENO;83034;CARQUEIRANNE;01/01/1991;Eau de mer;6,07610250656;43,08635951700
2022;Provence-Alpes-Côte d'Azur;83;FRL0583036M083430;;Pas de changement notable;BONPORTEAU;83036;CAVALAIRE SUR MER;01/01/1991;Eau de mer;6,52096636545;43,16490508040
2022;Provence-Alpes-Côte d'Azur;83;FRL0583036M083435;;Pas de changement notable;PLAGE CENTRE VILLE;83036;CAVALAIRE SUR MER;01/01/1991;Eau de mer;6,53607941437;43,17810512945
2022;Provence-Alpes-Côte d'Azur;83;FRL0583036M083440;;Pas de changement notable;PLAGE LES COLLIERES;83036;CAVALAIRE SUR MER;01/01/1991;Eau de mer;6,54104755249;43,18228194399
2022;Provence-Alpes-Côte d'Azur;83;FRL0583036M083445;;Pas de changement notable;PLAGE PARDIGON;83036;CAVALAIRE SUR MER;01/01/1991;Eau de mer;6,54984818063;43,18653956636
2022;Provence-Alpes-Côte d'Azur;83;FRL0583042M083550;;Pas de changement notable;PLAGE COGOLIN;83042;COGOLIN;01/01/1991;Eau de mer;6,59192143234;43,26313379817
2022;Provence-Alpes-Côte d'Azur;83;FRL0583048M083450;;Pas de changement notable;PLAGE LA DOUANE DEBARQUEMENT;83048;CROIX VALMER;01/01/1991;Eau de mer;6,55714199021;43,18828910115
2022;Provence-Alpes-Côte d'Azur;83;FRL0583048M083451;;Pas de changement notable;VERGERON SYLVABELLE;83048;CROIX VALMER;01/01/1991;Eau de mer;6,57457533394;43,18783870108
2022;Provence-Alpes-Côte d'Azur;83;FRL0583048M083455;;Pas de changement notable;HERACLEE;83048;CROIX VALMER;01/01/1991;Eau de mer;6,59034481385;43,18378519936
2022;Provence-Alpes-Côte d'Azur;83;FRL0583048M083460;;Pas de changement notable;PLAGE GIGARO;83048;CROIX VALMER;01/01/1991;Eau de mer;6,59813036610;43,18393087727
2022;Provence-Alpes-Côte d'Azur;83;FRL0583061M083645;;Pas de changement notable;GRAND BOUCHAREL;83061;FREJUS;01/01/1991;Eau de mer;6,71432604611;43,37235628434
2022;Provence-Alpes-Côte d'Azur;83;FRL0583061M083650;;Pas de changement notable;PETIT BOUCHAREL;83061;FREJUS;01/01/1991;Eau de mer;6,71905171759;43,37556220374
2022;Provence-Alpes-Côte d'Azur;83;FRL0583061M083655;;Pas de changement notable;PEBRIER;83061;FREJUS;01/01/1991;Eau de mer;6,72042649007;43,37868510599
