Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Date du prélèvement;"Résultats ""entérocoques intestinaux""";"Résultats ""Escherichia coli""";Statut du prélèvement
2020;Auvergne-Rhône-Alpes;007;FRK2207247D007791;2020-06-11;46;46;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207247D007791;2020-07-06;160;110;
2020;Auvergne-Rhône-Alpes;007;FRK2207247D007791;2020-07-15;144;77;
2020;Auvergne-Rhône-Alpes;007;FRK2207247D007791;2020-07-22;160;312;
2020;Auvergne-Rhône-Alpes;007;FRK2207247D007791;2020-07-28;179;312;
2020;Auvergne-Rhône-Alpes;007;FRK2207247D007791;2020-08-04;213;125;
2020;Auvergne-Rhône-Alpes;007;FRK2207247D007791;2020-08-11;327;307;
2020;Auvergne-Rhône-Alpes;007;FRK2207247D007791;2020-08-18;94;143;
2020;Auvergne-Rhône-Alpes;007;FRK2207247D007791;2020-08-25;61;61;
2020;Auvergne-Rhône-Alpes;007;FRK2207259D007180;2020-06-11;61;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207259D007180;2020-07-13;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207259D007180;2020-07-27;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207259D007180;2020-08-03;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207259D007180;2020-08-10;15;30;
2020;Auvergne-Rhône-Alpes;007;FRK2207259D007180;2020-08-24;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207262D007001;2020-06-15;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207262D007001;2020-07-21;197;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207262D007001;2020-07-28;480;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207262D007001;2020-08-03;350;61;
2020;Auvergne-Rhône-Alpes;007;FRK2207262D007001;2020-08-10;194;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207262D007001;2020-08-17;312;350;
2020;Auvergne-Rhône-Alpes;007;FRK2207262D007001;2020-08-24;46;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207267D007545;2020-06-16;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207267D007545;2020-07-06;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207267D007545;2020-07-20;15;143;
2020;Auvergne-Rhône-Alpes;007;FRK2207267D007545;2020-08-04;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207267D007545;2020-08-18;15;45;
2020;Auvergne-Rhône-Alpes;007;FRK2207268D007170;2020-06-11;144;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207268D007170;2020-07-13;30;30;
2020;Auvergne-Rhône-Alpes;007;FRK2207268D007170;2020-07-27;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207268D007170;2020-08-10;161;46;
2020;Auvergne-Rhône-Alpes;007;FRK2207268D007170;2020-08-24;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207268D007175;2020-06-11;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207268D007175;2020-07-13;15;46;
2020;Auvergne-Rhône-Alpes;007;FRK2207268D007175;2020-07-27;15;61;
2020;Auvergne-Rhône-Alpes;007;FRK2207268D007175;2020-08-10;15;30;
2020;Auvergne-Rhône-Alpes;007;FRK2207268D007175;2020-08-24;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207269D007502;2020-06-17;161;289;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207269D007502;2020-07-06;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207269D007502;2020-07-20;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207269D007502;2020-08-04;30;61;
2020;Auvergne-Rhône-Alpes;007;FRK2207269D007502;2020-08-18;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207304D007851;2020-06-11;15;253;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207304D007851;2020-07-13;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207304D007851;2020-07-27;77;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207304D007851;2020-08-10;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207304D007851;2020-08-24;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207306D007789;2020-06-11;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207306D007789;2020-07-15;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207306D007789;2020-07-28;15;585;
2020;Auvergne-Rhône-Alpes;007;FRK2207306D007789;2020-08-11;110;144;
2020;Auvergne-Rhône-Alpes;007;FRK2207306D007789;2020-08-25;15;77;
2020;Auvergne-Rhône-Alpes;007;FRK2207315D007342;2020-06-15;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207315D007342;2020-07-07;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207315D007342;2020-07-21;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207315D007342;2020-08-03;15;30;
2020;Auvergne-Rhône-Alpes;007;FRK2207315D007342;2020-08-17;30;109;
2020;Auvergne-Rhône-Alpes;007;FRK2207322D007010;2020-06-15;15;94;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207322D007010;2020-07-07;15;30;
2020;Auvergne-Rhône-Alpes;007;FRK2207322D007010;2020-07-21;61;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207322D007010;2020-08-03;15;1214;
2020;Auvergne-Rhône-Alpes;007;FRK2207322D007010;2020-08-17;127;61;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007145;2020-06-11;15;94;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007145;2020-07-13;15;30;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007145;2020-07-27;15;46;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007145;2020-08-10;46;77;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007145;2020-08-24;30;46;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007150;2020-06-11;15;179;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007150;2020-07-07;15;30;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007150;2020-07-13;15;46;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007150;2020-07-22;179;213;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007150;2020-07-27;161;946;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007150;2020-08-03;61;144;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007150;2020-08-10;77;213;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007150;2020-08-18;61;213;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007150;2020-08-24;179;160;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007151;2020-06-11;15;144;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007151;2020-07-07;15;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007151;2020-07-13;30;46;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007151;2020-07-22;144;144;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007151;2020-07-27;272;390;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007151;2020-08-03;30;30;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007151;2020-08-10;46;127;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007151;2020-08-18;110;77;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007151;2020-08-24;30;30;
2020;Auvergne-Rhône-Alpes;007;FRK2207334D007272;2020-06-22;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207334D007272;2020-07-13;15;46;
2020;Auvergne-Rhône-Alpes;007;FRK2207334D007272;2020-07-29;30;46;
2020;Auvergne-Rhône-Alpes;007;FRK2207334D007272;2020-08-12;15;46;
2020;Auvergne-Rhône-Alpes;007;FRK2207334D007272;2020-08-26;30;61;
2020;Auvergne-Rhône-Alpes;007;FRK2207338D007915;2020-06-16;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207338D007915;2020-07-13;61;485;
2020;Auvergne-Rhône-Alpes;007;FRK2207338D007915;2020-07-27;30;109;
2020;Auvergne-Rhône-Alpes;007;FRK2207338D007915;2020-08-10;15;46;
2020;Auvergne-Rhône-Alpes;007;FRK2207338D007915;2020-08-24;15;30;
2020;Auvergne-Rhône-Alpes;007;FRK2207348D007070;2020-06-11;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;007;FRK2207348D007070;2020-07-06;61;1021;
2020;Auvergne-Rhône-Alpes;007;FRK2207348D007070;2020-07-15;30;61;
2020;Auvergne-Rhône-Alpes;007;FRK2207348D007070;2020-07-22;30;15;
2020;Auvergne-Rhône-Alpes;007;FRK2207348D007070;2020-07-28;30;61;
2020;Auvergne-Rhône-Alpes;007;FRK2207348D007070;2020-08-11;110;2249;prélèvement réalisé pendant une pollution à court terme
2020;Auvergne-Rhône-Alpes;007;FRK2207348D007070;2020-08-18;232;371;
2020;Auvergne-Rhône-Alpes;007;FRK2207348D007070;2020-08-25;30;46;
2020;Auvergne-Rhône-Alpes;015;FRK1215011D015165;2020-06-16;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;015;FRK1215011D015165;2020-07-08;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215011D015165;2020-07-22;144;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215011D015165;2020-08-05;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215011D015165;2020-08-19;126;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215027D015130;2020-06-24;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;015;FRK1215027D015130;2020-07-07;46;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215027D015130;2020-07-15;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215027D015130;2020-07-21;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215027D015130;2020-07-27;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215027D015130;2020-08-04;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215027D015130;2020-08-10;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215027D015130;2020-08-18;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215027D015130;2020-08-24;30;94;
2020;Auvergne-Rhône-Alpes;015;FRK1215073D015170;2020-06-16;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;015;FRK1215073D015170;2020-07-06;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215073D015170;2020-07-20;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215073D015170;2020-08-03;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215073D015170;2020-08-12;160;30;
2020;Auvergne-Rhône-Alpes;015;FRK1215073D015170;2020-08-17;30;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215073D015170;2020-08-24;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215088D015070;2020-06-15;61;46;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;015;FRK1215088D015070;2020-07-07;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215088D015070;2020-07-16;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215088D015070;2020-07-21;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215088D015070;2020-08-04;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215088D015070;2020-08-18;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215092D015010;2020-06-16;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;015;FRK1215092D015010;2020-07-06;30;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215092D015010;2020-07-20;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215092D015010;2020-08-03;30;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215092D015010;2020-08-17;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215092D015015;2020-06-16;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;015;FRK1215092D015015;2020-07-06;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215092D015015;2020-07-20;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215092D015015;2020-08-03;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215092D015015;2020-08-17;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215124D015030;2020-06-16;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;015;FRK1215124D015030;2020-07-08;30;77;
2020;Auvergne-Rhône-Alpes;015;FRK1215124D015030;2020-07-16;15;77;
2020;Auvergne-Rhône-Alpes;015;FRK1215124D015030;2020-07-22;197;814;
2020;Auvergne-Rhône-Alpes;015;FRK1215124D015030;2020-07-27;15;94;
2020;Auvergne-Rhône-Alpes;015;FRK1215124D015030;2020-08-05;61;179;
2020;Auvergne-Rhône-Alpes;015;FRK1215124D015030;2020-08-11;893;619;
2020;Auvergne-Rhône-Alpes;015;FRK1215124D015030;2020-08-19;309;930;
2020;Auvergne-Rhône-Alpes;015;FRK1215124D015030;2020-08-24;46;309;
2020;Auvergne-Rhône-Alpes;015;FRK1215153D015050;2020-06-16;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;015;FRK1215153D015050;2020-07-08;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215153D015050;2020-07-22;161;61;
2020;Auvergne-Rhône-Alpes;015;FRK1215153D015050;2020-08-05;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215153D015050;2020-08-19;161;289;
2020;Auvergne-Rhône-Alpes;015;FRK1215189D015080;2020-06-15;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;015;FRK1215189D015080;2020-07-07;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215189D015080;2020-07-21;15;179;
2020;Auvergne-Rhône-Alpes;015;FRK1215189D015080;2020-08-04;46;30;
2020;Auvergne-Rhône-Alpes;015;FRK1215189D015080;2020-08-18;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215189D015085;2020-06-15;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;015;FRK1215189D015085;2020-07-07;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215189D015085;2020-07-21;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215189D015085;2020-08-04;46;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215189D015085;2020-08-18;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215240D015020;2020-06-16;559;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;015;FRK1215240D015020;2020-07-06;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215240D015020;2020-07-20;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215240D015020;2020-08-03;30;30;
2020;Auvergne-Rhône-Alpes;015;FRK1215240D015020;2020-08-11;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215240D015020;2020-08-17;77;61;
2020;Auvergne-Rhône-Alpes;015;FRK1215243D015240;2020-06-16;15;179;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;015;FRK1215243D015240;2020-07-08;15;30;
2020;Auvergne-Rhône-Alpes;015;FRK1215243D015240;2020-07-16;46;292;
2020;Auvergne-Rhône-Alpes;015;FRK1215243D015240;2020-07-22;46;77;
2020;Auvergne-Rhône-Alpes;015;FRK1215243D015240;2020-07-27;30;77;
2020;Auvergne-Rhône-Alpes;015;FRK1215243D015240;2020-08-05;15;179;
2020;Auvergne-Rhône-Alpes;015;FRK1215243D015240;2020-08-11;161;232;
2020;Auvergne-Rhône-Alpes;015;FRK1215243D015240;2020-08-19;15;45;
2020;Auvergne-Rhône-Alpes;015;FRK1215243D015240;2020-08-24;61;1076;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015110;2020-06-24;15;30;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015110;2020-07-07;77;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015110;2020-07-15;15;61;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015110;2020-07-21;15;15;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015110;2020-07-27;46;77;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015110;2020-08-04;383;1423;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015110;2020-08-10;15;46;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015110;2020-08-18;46;30;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015110;2020-08-24;15;77;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015111;2020-06-24;77;93;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015111;2020-07-07;15;61;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015111;2020-07-15;15;46;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015111;2020-07-21;15;94;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015111;2020-07-27;109;197;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015111;2020-08-04;800;1794;prélèvement réalisé pendant une pollution à court terme
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015111;2020-08-07;61;127;prélèvement de recontrôle de fin de pollution à court terme
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015111;2020-08-10;46;94;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015111;2020-08-18;61;161;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015111;2020-08-24;15;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326035D026370;2020-06-16;15;767;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326035D026370;2020-07-09;15;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326035D026370;2020-07-21;161;30;
2020;Auvergne-Rhône-Alpes;026;FRK2326035D026370;2020-08-05;234;109;
2020;Auvergne-Rhône-Alpes;026;FRK2326035D026370;2020-08-21;144;77;
2020;Auvergne-Rhône-Alpes;026;FRK2326037D026940;2020-06-17;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326037D026940;2020-07-07;30;61;
2020;Auvergne-Rhône-Alpes;026;FRK2326037D026940;2020-07-22;15;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326037D026940;2020-08-06;30;461;
2020;Auvergne-Rhône-Alpes;026;FRK2326037D026940;2020-08-18;30;77;
2020;Auvergne-Rhône-Alpes;026;FRK2326063D026715;2020-06-19;77;110;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326063D026715;2020-07-07;213;161;
2020;Auvergne-Rhône-Alpes;026;FRK2326063D026715;2020-07-15;126;30;
2020;Auvergne-Rhône-Alpes;026;FRK2326063D026715;2020-07-21;77;46;
2020;Auvergne-Rhône-Alpes;026;FRK2326063D026715;2020-07-27;160;94;
2020;Auvergne-Rhône-Alpes;026;FRK2326063D026715;2020-08-07;143;61;
2020;Auvergne-Rhône-Alpes;026;FRK2326063D026715;2020-08-10;292;371;
2020;Auvergne-Rhône-Alpes;026;FRK2326063D026715;2020-08-18;287;787;
2020;Auvergne-Rhône-Alpes;026;FRK2326063D026715;2020-08-28;232;46;
2020;Auvergne-Rhône-Alpes;026;FRK2326086D026960;2020-06-16;61;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326086D026960;2020-07-09;15;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326086D026960;2020-07-21;77;728;
2020;Auvergne-Rhône-Alpes;026;FRK2326086D026960;2020-08-05;15;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326086D026960;2020-08-21;30;61;
2020;Auvergne-Rhône-Alpes;026;FRK2326086D026960;2020-09-03;15;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326113D026217;2020-06-16;15;30;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326113D026217;2020-07-09;15;30;
2020;Auvergne-Rhône-Alpes;026;FRK2326113D026217;2020-07-21;30;77;
2020;Auvergne-Rhône-Alpes;026;FRK2326113D026217;2020-08-05;15;77;
2020;Auvergne-Rhône-Alpes;026;FRK2326113D026217;2020-08-21;77;61;
2020;Auvergne-Rhône-Alpes;026;FRK2326113D026219;2020-06-16;15;77;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326113D026219;2020-07-13;30;457;
2020;Auvergne-Rhône-Alpes;026;FRK2326113D026219;2020-08-05;45;197;
2020;Auvergne-Rhône-Alpes;026;FRK2326113D026219;2020-08-21;109;127;
2020;Auvergne-Rhône-Alpes;026;FRK2326113D026268;2020-06-16;45;45;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326113D026268;2020-07-13;94;559;
2020;Auvergne-Rhône-Alpes;026;FRK2326113D026268;2020-08-05;61;161;
2020;Auvergne-Rhône-Alpes;026;FRK2326113D026268;2020-08-21;93;332;
2020;Auvergne-Rhône-Alpes;026;FRK2326167D026210;2020-06-16;61;144;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326167D026210;2020-07-09;94;144;
2020;Auvergne-Rhône-Alpes;026;FRK2326167D026210;2020-07-21;110;272;
2020;Auvergne-Rhône-Alpes;026;FRK2326167D026210;2020-08-05;94;110;
2020;Auvergne-Rhône-Alpes;026;FRK2326167D026210;2020-08-21;93;61;
2020;Auvergne-Rhône-Alpes;026;FRK2326183D026255;2020-06-16;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326183D026255;2020-07-09;30;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326183D026255;2020-07-21;15;30;
2020;Auvergne-Rhône-Alpes;026;FRK2326183D026255;2020-08-05;143;45;
2020;Auvergne-Rhône-Alpes;026;FRK2326183D026255;2020-08-21;61;46;
2020;Auvergne-Rhône-Alpes;026;FRK2326192D026520;2020-06-19;61;30;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326192D026520;2020-07-06;46;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326192D026520;2020-07-22;30;46;
2020;Auvergne-Rhône-Alpes;026;FRK2326192D026520;2020-08-07;15;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326192D026520;2020-08-18;15;61;
2020;Auvergne-Rhône-Alpes;026;FRK2326198D026970;2020-06-19;30;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326198D026970;2020-07-07;15;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326198D026970;2020-07-21;15;46;
2020;Auvergne-Rhône-Alpes;026;FRK2326198D026970;2020-08-07;15;434;
2020;Auvergne-Rhône-Alpes;026;FRK2326198D026970;2020-08-19;46;438;
2020;Auvergne-Rhône-Alpes;026;FRK2326215D026900;2020-06-19;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326215D026900;2020-07-07;15;77;
2020;Auvergne-Rhône-Alpes;026;FRK2326215D026900;2020-07-21;94;61;
2020;Auvergne-Rhône-Alpes;026;FRK2326215D026900;2020-08-07;110;30;
2020;Auvergne-Rhône-Alpes;026;FRK2326215D026900;2020-08-17;197;332;
2020;Auvergne-Rhône-Alpes;026;FRK2326235D026920;2020-06-19;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326235D026920;2020-07-07;15;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326235D026920;2020-07-21;15;77;
2020;Auvergne-Rhône-Alpes;026;FRK2326235D026920;2020-08-07;46;126;
2020;Auvergne-Rhône-Alpes;026;FRK2326235D026920;2020-08-19;15;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326289D026240;2020-06-16;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326289D026240;2020-07-09;15;30;
2020;Auvergne-Rhône-Alpes;026;FRK2326289D026240;2020-07-21;15;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326289D026240;2020-08-05;15;94;
2020;Auvergne-Rhône-Alpes;026;FRK2326289D026240;2020-08-21;94;94;
2020;Auvergne-Rhône-Alpes;026;FRK2326289D026245;2020-06-16;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326289D026245;2020-07-09;61;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326289D026245;2020-07-21;15;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326289D026245;2020-08-05;15;46;
2020;Auvergne-Rhône-Alpes;026;FRK2326289D026245;2020-08-21;15;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326295D026990;2020-06-12;15;46;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326295D026990;2020-07-07;15;177;
2020;Auvergne-Rhône-Alpes;026;FRK2326295D026990;2020-07-21;61;215;
2020;Auvergne-Rhône-Alpes;026;FRK2326295D026990;2020-07-28;15;30;
2020;Auvergne-Rhône-Alpes;026;FRK2326295D026990;2020-08-06;15;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326295D026990;2020-08-18;15;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326296D026347;2020-06-16;15;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326296D026347;2020-07-09;15;30;
2020;Auvergne-Rhône-Alpes;026;FRK2326296D026347;2020-07-21;77;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326296D026347;2020-08-05;30;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326296D026347;2020-08-21;232;94;
2020;Auvergne-Rhône-Alpes;026;FRK2326299D026267;2020-06-16;30;15;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326299D026267;2020-07-09;30;77;
2020;Auvergne-Rhône-Alpes;026;FRK2326299D026267;2020-07-21;30;77;
2020;Auvergne-Rhône-Alpes;026;FRK2326299D026267;2020-08-05;15;15;
2020;Auvergne-Rhône-Alpes;026;FRK2326299D026267;2020-08-21;61;94;
2020;Auvergne-Rhône-Alpes;026;FRK2326301D026910;2020-06-12;15;30;prélèvement de pré-saison
2020;Auvergne-Rhône-Alpes;026;FRK2326301D026910;2020-07-07;15;30;
2020;Auvergne-Rhône-Alpes;026;FRK2326301D026910;2020-07-21;61;30;
2020;Auvergne-Rhône-Alpes;026;FRK2326301D026910;2020-08-06;15;142;
2020;Auvergne-Rhône-Alpes;026;FRK2326301D026910;2020-08-18;15;46;
2020;Auvergne-Rhône-Alpes;026;FRK2326301D026915;2020-06-12;144;30;prélèvement de pré-saison
