Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Date de prélèvement;"Résultat ""entérocoques intestinaux""";"Résultat ""Escherichia coli""";Statut du prélèvement
2021;Pays de la Loire;044;FRG0144049M044160;17/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144049M044160;24/08/2021;94;4854;
2021;Pays de la Loire;044;FRG0144049M044160;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144049M044170;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144049M044170;21/06/2021;15;1136;
2021;Pays de la Loire;044;FRG0144049M044170;28/06/2021;15;30;
2021;Pays de la Loire;044;FRG0144049M044170;07/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144049M044170;20/07/2021;15;46;
2021;Pays de la Loire;044;FRG0144049M044170;27/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144049M044170;11/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144049M044170;17/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144049M044170;24/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144049M044170;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144049M044180;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144049M044180;21/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144049M044180;28/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144049M044180;07/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144049M044180;20/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144049M044180;27/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144049M044180;11/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144049M044180;17/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144049M044180;24/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144049M044180;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144055M044240;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144055M044240;21/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144055M044240;28/06/2021;110;110;
2021;Pays de la Loire;044;FRG0144055M044240;07/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144055M044240;20/07/2021;30;15;
2021;Pays de la Loire;044;FRG0144055M044240;27/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144055M044240;11/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144055M044240;17/08/2021;15;30;
2021;Pays de la Loire;044;FRG0144055M044240;24/08/2021;15;30;
2021;Pays de la Loire;044;FRG0144055M044240;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144055M044250;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144055M044250;21/06/2021;15;61;
2021;Pays de la Loire;044;FRG0144055M044250;28/06/2021;110;46;
2021;Pays de la Loire;044;FRG0144055M044250;07/07/2021;15;77;
2021;Pays de la Loire;044;FRG0144055M044250;20/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144055M044250;27/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144055M044250;11/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144055M044250;17/08/2021;15;30;
2021;Pays de la Loire;044;FRG0144055M044250;24/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144055M044250;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144055M044260;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144055M044260;21/06/2021;15;61;
2021;Pays de la Loire;044;FRG0144055M044260;28/06/2021;110;93;
2021;Pays de la Loire;044;FRG0144055M044260;20/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144055M044260;27/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144055M044260;17/08/2021;15;30;
2021;Pays de la Loire;044;FRG0144055M044260;24/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144055M044260;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144057D044020;14/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144057D044020;05/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144057D044020;19/07/2021;15;30;
2021;Pays de la Loire;044;FRG0144057D044020;02/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144057D044020;09/08/2021;30;15;
2021;Pays de la Loire;044;FRG0144057D044020;25/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144077D044030;14/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144077D044030;05/07/2021;30;94;
2021;Pays de la Loire;044;FRG0144077D044030;19/07/2021;30;46;
2021;Pays de la Loire;044;FRG0144077D044030;02/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144077D044030;09/08/2021;15;144;
2021;Pays de la Loire;044;FRG0144077D044030;25/08/2021;232;393;
2021;Pays de la Loire;044;FRG0144096D044100;14/06/2021;15;159;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144096D044100;05/07/2021;46;61;
2021;Pays de la Loire;044;FRG0144096D044100;19/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144096D044100;02/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144096D044100;09/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144096D044100;25/08/2021;15;45;
2021;Pays de la Loire;044;FRG0144097M044030;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144097M044030;22/06/2021;144;127;
2021;Pays de la Loire;044;FRG0144097M044030;30/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044030;06/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044030;21/07/2021;109;415;
2021;Pays de la Loire;044;FRG0144097M044030;28/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044030;11/08/2021;46;30;
2021;Pays de la Loire;044;FRG0144097M044030;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044030;23/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044030;06/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044040;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144097M044040;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044040;30/06/2021;46;30;
2021;Pays de la Loire;044;FRG0144097M044040;06/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044040;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044040;28/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044040;11/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044040;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044040;23/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044040;06/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044050;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144097M044050;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044050;30/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044050;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044050;28/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044050;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044050;23/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044050;06/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044060;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144097M044060;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044060;30/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044060;06/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044060;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044060;28/07/2021;30;15;
2021;Pays de la Loire;044;FRG0144097M044060;11/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044060;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044060;23/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144097M044060;06/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144106M044700;01/06/2021;30;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144106M044700;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144106M044700;29/06/2021;215;234;
2021;Pays de la Loire;044;FRG0144106M044700;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144106M044700;28/07/2021;46;15;
2021;Pays de la Loire;044;FRG0144106M044700;10/08/2021;77;30;
2021;Pays de la Loire;044;FRG0144106M044700;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144106M044700;23/08/2021;15;45;
2021;Pays de la Loire;044;FRG0144106M044700;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144113D044121;14/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144113D044121;05/07/2021;77;76;
2021;Pays de la Loire;044;FRG0144113D044121;12/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144113D044121;02/08/2021;15;46;
2021;Pays de la Loire;044;FRG0144113D044121;09/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144113D044121;18/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144113D044121;25/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144115D044110;14/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144115D044110;05/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144115D044110;19/07/2021;15;61;
2021;Pays de la Loire;044;FRG0144115D044110;02/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144115D044110;09/08/2021;30;15;
2021;Pays de la Loire;044;FRG0144115D044110;25/08/2021;15;46;
2021;Pays de la Loire;044;FRG0144125M044070;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144125M044070;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044070;30/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044070;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044070;28/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044070;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044070;23/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044070;06/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044080;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144125M044080;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044080;30/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044080;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044080;28/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044080;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044080;23/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044080;06/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044090;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144125M044090;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044090;30/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044090;06/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044090;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044090;28/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044090;11/08/2021;15;46;
2021;Pays de la Loire;044;FRG0144125M044090;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044090;23/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044090;06/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044100;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144125M044100;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044100;30/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044100;06/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044100;21/07/2021;15;30;
2021;Pays de la Loire;044;FRG0144125M044100;28/07/2021;126;61;
2021;Pays de la Loire;044;FRG0144125M044100;11/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044100;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044100;23/08/2021;30;46;
2021;Pays de la Loire;044;FRG0144125M044100;06/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044110;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144125M044110;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044110;30/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044110;06/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044110;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044110;28/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044110;11/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044110;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144125M044110;23/08/2021;15;30;
2021;Pays de la Loire;044;FRG0144125M044110;06/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044460;02/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144126M044460;21/06/2021;15;46;
2021;Pays de la Loire;044;FRG0144126M044460;07/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044460;19/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044460;27/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044460;10/08/2021;15;93;
2021;Pays de la Loire;044;FRG0144126M044460;17/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044460;25/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044460;08/09/2021;796;438;
2021;Pays de la Loire;044;FRG0144126M044470;02/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144126M044470;21/06/2021;61;46;
2021;Pays de la Loire;044;FRG0144126M044470;07/07/2021;15;30;
2021;Pays de la Loire;044;FRG0144126M044470;19/07/2021;15;45;
2021;Pays de la Loire;044;FRG0144126M044470;27/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044470;10/08/2021;15;61;
2021;Pays de la Loire;044;FRG0144126M044470;17/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044470;08/09/2021;1171;1177;
2021;Pays de la Loire;044;FRG0144126M044480;02/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144126M044480;21/06/2021;46;15;
2021;Pays de la Loire;044;FRG0144126M044480;07/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044480;19/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044480;27/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044480;10/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044480;17/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044480;25/08/2021;15;30;
2021;Pays de la Loire;044;FRG0144126M044480;08/09/2021;195;408;
2021;Pays de la Loire;044;FRG0144126M044490;02/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144126M044490;21/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044490;07/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044490;19/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044490;27/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044490;10/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144126M044490;17/08/2021;213;94;
2021;Pays de la Loire;044;FRG0144126M044490;08/09/2021;94;347;
2021;Pays de la Loire;044;FRG0144128D044180;14/06/2021;15;232;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144128D044180;05/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144128D044180;19/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144128D044180;02/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144128D044180;09/08/2021;15;30;
2021;Pays de la Loire;044;FRG0144128D044180;25/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044550;01/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144131M044550;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044550;29/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044550;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044550;28/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044550;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044550;23/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044550;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044560;01/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144131M044560;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044560;29/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044560;06/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044560;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044560;28/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044560;10/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044560;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044560;23/08/2021;15;30;
2021;Pays de la Loire;044;FRG0144131M044560;07/09/2021;30;15;
2021;Pays de la Loire;044;FRG0144131M044570;01/06/2021;30;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144131M044570;22/06/2021;15;77;
2021;Pays de la Loire;044;FRG0144131M044570;29/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044570;06/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044570;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044570;28/07/2021;15;94;
2021;Pays de la Loire;044;FRG0144131M044570;10/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044570;16/08/2021;15;30;
2021;Pays de la Loire;044;FRG0144131M044570;23/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044570;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044580;01/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144131M044580;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044580;29/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044580;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044580;28/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044580;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044580;23/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044580;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044590;01/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144131M044590;22/06/2021;30;15;
2021;Pays de la Loire;044;FRG0144131M044590;29/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044590;06/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044590;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044590;28/07/2021;46;30;
2021;Pays de la Loire;044;FRG0144131M044590;10/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044590;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044590;23/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044590;07/09/2021;92;77;
2021;Pays de la Loire;044;FRG0144131M044600;01/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144131M044600;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044600;29/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044600;06/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044600;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044600;28/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044600;10/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044600;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044600;23/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044600;07/09/2021;179;330;
2021;Pays de la Loire;044;FRG0144131M044610;01/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144131M044610;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044610;29/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044610;06/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044610;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044610;28/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044610;10/08/2021;15;30;
2021;Pays de la Loire;044;FRG0144131M044610;16/08/2021;46;268;
2021;Pays de la Loire;044;FRG0144131M044610;23/08/2021;15;30;
2021;Pays de la Loire;044;FRG0144131M044610;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044620;01/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144131M044620;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044620;29/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044620;06/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044620;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044620;28/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044620;10/08/2021;15;30;
2021;Pays de la Loire;044;FRG0144131M044620;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044620;23/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044620;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044630;01/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144131M044630;22/06/2021;15;144;
2021;Pays de la Loire;044;FRG0144131M044630;29/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044630;06/07/2021;15;30;
2021;Pays de la Loire;044;FRG0144131M044630;21/07/2021;15;109;
2021;Pays de la Loire;044;FRG0144131M044630;28/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044630;10/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044630;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044630;23/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044630;07/09/2021;30;61;
2021;Pays de la Loire;044;FRG0144131M044640;01/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144131M044640;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044640;29/06/2021;30;15;
2021;Pays de la Loire;044;FRG0144131M044640;06/07/2021;15;110;
2021;Pays de la Loire;044;FRG0144131M044640;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044640;28/07/2021;15;30;
2021;Pays de la Loire;044;FRG0144131M044640;10/08/2021;15;30;
2021;Pays de la Loire;044;FRG0144131M044640;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044640;23/08/2021;15;30;
2021;Pays de la Loire;044;FRG0144131M044640;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044650;01/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144131M044650;22/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044650;29/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044650;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044650;28/07/2021;15;30;
2021;Pays de la Loire;044;FRG0144131M044650;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044650;23/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044650;07/09/2021;30;641;
2021;Pays de la Loire;044;FRG0144131M044660;01/06/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144131M044660;22/06/2021;15;61;
2021;Pays de la Loire;044;FRG0144131M044660;29/06/2021;30;61;
2021;Pays de la Loire;044;FRG0144131M044660;06/07/2021;15;45;
2021;Pays de la Loire;044;FRG0144131M044660;21/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044660;28/07/2021;30;45;
2021;Pays de la Loire;044;FRG0144131M044660;10/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044660;16/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144131M044660;23/08/2021;94;15;
2021;Pays de la Loire;044;FRG0144131M044660;07/09/2021;1264;61;
2021;Pays de la Loire;044;FRG0144132M044270;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144132M044270;21/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044270;28/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044270;07/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044270;20/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044270;27/07/2021;15;30;
2021;Pays de la Loire;044;FRG0144132M044270;11/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044270;17/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044270;24/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044270;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044280;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144132M044280;21/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044280;28/06/2021;46;15;
2021;Pays de la Loire;044;FRG0144132M044280;20/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044280;27/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044280;17/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044280;24/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044280;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044290;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144132M044290;21/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044290;28/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044290;20/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044290;27/07/2021;15;30;
2021;Pays de la Loire;044;FRG0144132M044290;17/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044290;24/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144132M044290;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144135M044214;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144135M044214;21/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144135M044214;28/06/2021;15;15;
2021;Pays de la Loire;044;FRG0144135M044214;07/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144135M044214;20/07/2021;787;4179;
2021;Pays de la Loire;044;FRG0144135M044214;27/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144135M044214;11/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144135M044214;17/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144135M044214;24/08/2021;15;15;
2021;Pays de la Loire;044;FRG0144135M044214;07/09/2021;15;15;
2021;Pays de la Loire;044;FRG0144135M044216;31/05/2021;15;15;Prélèvement de pré-saison
2021;Pays de la Loire;044;FRG0144135M044216;21/06/2021;15;46;
2021;Pays de la Loire;044;FRG0144135M044216;28/06/2021;15;61;
2021;Pays de la Loire;044;FRG0144135M044216;07/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144135M044216;20/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144135M044216;27/07/2021;15;15;
2021;Pays de la Loire;044;FRG0144135M044216;11/08/2021;15;15;
