Saison balnéaire;Région;Département;Origine eau;Code unique d'identification du site de baignade;Classement;Statut relatif à la mise en œuvre du contrôle sanitaire;Statut relatif au calendrier d'échantillonnage;Contrainte géographique;Lien vers le document de synthèse du profil de baignade
2022;Corse;02B;Eau de mer;FRM022B120M02B125;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002206&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B120M02B130;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002207&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B121M02B360;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002266&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B123M02B030;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002243&codeDept=02B
2022;Corse;02B;Eau douce;FRM022B124D02B006;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002689&codeDept=02B
2022;Corse;02B;Eau douce;FRM022B126D02B030;Insuffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002244&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B134M02B282;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002289&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B134M02B284;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002290&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B134M02B285;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002267&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B134M02B295;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002268&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B143M02B045;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002245&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B148M02B105;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002208&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B148M02B110;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002292&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B150M02B316;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002269&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B150M02B320;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002270&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B152M02B205;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002209&codeDept=02B
2022;Corse;02B;Eau douce;FRM022B153D02B141;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002265&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B159M02B210;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002281&codeDept=02B
2022;Corse;02B;Eau douce;FRM022B162D02B100;Insuffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002240&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B168M02B280;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002271&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B170M02B225;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002202&codeDept=02B
2022;Corse;02B;Eau douce;FRM022B172D02B125;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002210&codeDept=02B
2022;Corse;02B;Eau douce;FRM022B177D02B055;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002247&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B178M02B235;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002211&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B183M02B230;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002212&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B187M02B240;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002213&codeDept=02B
2022;Corse;02B;Eau douce;FRM022B188D02B120;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002214&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B199M02B274;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002278&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B205M02B250;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002215&codeDept=02B
2022;Corse;02B;Eau douce;FRM022B207D02B070;Insuffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002216&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B207M02B090;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002217&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B224M02B195;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002218&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B242M02B082;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002275&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B251M02B025;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002249&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B261M02B215;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002219&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B261M02B220;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002204&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B277M02B001;Non classé;Site nouvellement identifié;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002774&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B281M02B190;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002225&codeDept=02B
2022;Corse;02B;Eau douce;FRM022B283D02B005;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002250&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B283M02B010;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002251&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B283M02B020;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002252&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B286M02B095;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002226&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B298M02B255;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002220&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B298M02B265;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002221&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B303M02B058;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002274&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B303M02B059;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002743&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B305M02B163;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002730&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B305M02B165;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002280&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B309M02B170;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002223&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B311M02B075;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002224&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B313M02B080;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002222&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B318M02B085;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002227&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B335M02B065;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002228&codeDept=02B
2022;Corse;02B;Eau douce;FRM022B342D02B165;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002255&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B343M02B100;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002229&codeDept=02B
2022;Corse;02B;Eau de mer;FRM022B353M02B160;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002230&codeDept=02B
2022;Grand Est;8;Eau douce;FRF2108089D008010;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001394&codeDept=008
2022;Grand Est;8;Eau douce;FRF2108105D008020;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001388&codeDept=008
2022;Grand Est;8;Eau douce;FRF2108116D008030;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001395&codeDept=008
2022;Grand Est;8;Eau douce;FRF2108145D008040;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001393&codeDept=008
2022;Grand Est;8;Eau douce;FRF2108284D008060;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001390&codeDept=008
2022;Grand Est;8;Eau douce;FRF2108409D008070;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001392&codeDept=008
2022;Grand Est;8;Eau douce;FRF2108420D008080;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001391&codeDept=008
2022;Grand Est;10;Eau douce;FRF2210083D010083;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001092&codeDept=010
2022;Grand Est;10;Eau douce;FRF2210100D010100;Non classé;Site concerné par un gap dans la mise en oeuvre du contrôle sanitaire;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001093&codeDept=010
2022;Grand Est;10;Eau douce;FRF2210123D010025;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001094&codeDept=010
2022;Grand Est;10;Eau douce;FRF2210165D010020;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001096&codeDept=010
2022;Grand Est;10;Eau douce;FRF2210209D010005;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001099&codeDept=010
2022;Grand Est;10;Eau douce;FRF2210238D010010;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001100&codeDept=010
2022;Grand Est;10;Eau douce;FRF2210276D010250;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001101&codeDept=010
2022;Grand Est;51;Eau douce;FRF2351269D051060;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002313&codeDept=051
2022;Grand Est;51;Eau douce;FRF2351277D051010;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002317&codeDept=051
2022;Grand Est;51;Eau douce;FRF2351316D051080;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002316&codeDept=051
2022;Grand Est;52;Eau douce;FRF2452105D052108;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001995&codeDept=052
2022;Grand Est;52;Eau douce;FRF2452182D052020;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002002&codeDept=052
2022;Grand Est;52;Eau douce;FRF2452182D052130;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002001&codeDept=052
2022;Grand Est;52;Eau douce;FRF2452182D052230;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002000&codeDept=052
2022;Grand Est;52;Eau douce;FRF2452380D052190;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001997&codeDept=052
2022;Grand Est;52;Eau douce;FRF2452529D052260;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001996&codeDept=052
2022;Grand Est;54;Eau douce;FRF3154189D054115;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002438&codeDept=054
2022;Grand Est;54;Eau douce;FRF3154427D054065;Non classé;Site concerné par un gap dans la mise en oeuvre du contrôle sanitaire;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002388&codeDept=054
2022;Grand Est;55;Eau douce;FRF3255060D055070;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001631&codeDept=055
2022;Grand Est;55;Eau douce;FRF3255125D055080;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001620&codeDept=055
2022;Grand Est;55;Eau douce;FRF3255165D055090;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001634&codeDept=055
2022;Grand Est;55;Eau douce;FRF3255245D055110;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001623&codeDept=055
2022;Grand Est;55;Eau douce;FRF3255386D055140;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001625&codeDept=055
2022;Grand Est;55;Eau douce;FRF3255545D055200;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001630&codeDept=055
2022;Grand Est;57;Eau douce;FRF3357003D057005;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001969&codeDept=057
2022;Grand Est;57;Eau douce;FRF3357046D057030;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001975&codeDept=057
2022;Grand Est;57;Eau douce;FRF3357089D057040;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001976&codeDept=057
2022;Grand Est;57;Eau douce;FRF3357121D057050;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001967&codeDept=057
2022;Grand Est;57;Eau douce;FRF3357283D057090;Non classé;Site concerné par un gap dans la mise en oeuvre du contrôle sanitaire;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002151&codeDept=057
