Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code;Nom du site de baignade;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89)
2020;Nouvelle-Aquitaine;16;FRI3116357D016001;;LAC SENSATION FRISSON;01/07/2010;lac;-0.09889;45.30559
2020;Nouvelle-Aquitaine;16;FRI3116358D016070;;LA GRANDE PRAIRIE;01/01/1991;lac;0.14955;45.68329
2020;Nouvelle-Aquitaine;16;FRI3116393D016075;;LE PORTAL;01/01/1991;rivière;0.10838;45.75997
2020;Nouvelle-Aquitaine;16;FRI3116409D016110;;LES TROIS FONTAINES;01/01/1993;lac;0.07106;45.9994
2020;Nouvelle-Aquitaine;16;FRI3116415D016415;;LES PETITS ESSARDS;01/01/2004;rivière;0.12264;45.71843
2020;Nouvelle-Aquitaine;17;FRI3217004M017400;;PLAGE OUEST;01/01/1991;eau côtière;-1.17799;46.01617
2020;Nouvelle-Aquitaine;17;FRI3217004M017410;;PLAGE DE L'ANSE DE LA CROIX;01/01/1991;eau côtière;-1.17813;46.011
2020;Nouvelle-Aquitaine;17;FRI3217004M017412;;PLAGE DE L'ANSE DU SAILLANT;01/01/2001;eau côtière;-1.16987;46.01909
2020;Nouvelle-Aquitaine;17;FRI3217010M017045;;PLAGE DE LA PLATERRE;01/01/1991;eau côtière;-1.13501;46.10537
2020;Nouvelle-Aquitaine;17;FRI3217015D017030;;FLEURS DES CHAMPS;01/01/1994;lac;-0.88701;45.54698
2020;Nouvelle-Aquitaine;17;FRI3217019M017355;;PLAGE DE LA GRANGE;01/01/1991;eau côtière;-1.52671;46.20068
2020;Nouvelle-Aquitaine;17;FRI3217051M017338;;PLAGE DES GROS JONCS;01/01/1998;eau côtière;-1.38202;46.17183
2020;Nouvelle-Aquitaine;17;FRI3217051M017340;;PLAGE DES GOLLANDIERES;01/01/1991;eau côtière;-1.39495;46.17748
2020;Nouvelle-Aquitaine;17;FRI3217051M017341;;PLAGE DU PETIT SERGENT;01/01/2004;eau côtière;-1.40737;46.1816
2020;Nouvelle-Aquitaine;17;FRI3217058M017110;;LA PLAGE;01/01/2005;eau côtière;-1.1519;45.83048
2020;Nouvelle-Aquitaine;17;FRI3217086D017910;;BAIGNADE RIVE DROITE CHARENTE NIVEAU BOURG;01/07/2010;rivière;-0.55969;45.71444
2020;Nouvelle-Aquitaine;17;FRI3217093M017570;;LA PLAGE;01/01/1991;eau côtière;-1.19668;45.89241
2020;Nouvelle-Aquitaine;17;FRI3217093M017572;;PLAN D'EAU AMENAGE;01/01/2001;eau côtière;-1.19721;45.89071
2020;Nouvelle-Aquitaine;17;FRI3217094M017047;;PLAGE NORD;01/01/2004;eau côtière;-1.09661;46.08189
2020;Nouvelle-Aquitaine;17;FRI3217094M017048;;PLAGE CASINO;01/01/1991;eau côtière;-1.09411;46.07644
2020;Nouvelle-Aquitaine;17;FRI3217094M017055;;PLAGE SUD;01/01/1991;eau côtière;-1.09363;46.06397
2020;Nouvelle-Aquitaine;17;FRI3217094M017060;;PLAGE DES BOUCHOLEURS;01/01/1991;eau côtière;-1.08908;46.05419
2020;Nouvelle-Aquitaine;17;FRI3217121M017328;;PLAGE DE PEU-BERNARD;01/01/1998;eau côtière;-1.41717;46.18597
2020;Nouvelle-Aquitaine;17;FRI3217121M017330;;PLAGE DU PEU RAGOT;01/01/1991;eau côtière;-1.4347;46.19162
2020;Nouvelle-Aquitaine;17;FRI3217121M017332;;PLAGE DES PRISES;15/06/2014;eau côtière;-1.45198;46.19998
2020;Nouvelle-Aquitaine;17;FRI3217140M017515;;PLAGE DE VERT-BOIS;01/01/1991;eau côtière;-1.26606;45.87522
2020;Nouvelle-Aquitaine;17;FRI3217140M017520;;PLAGE LA REMIGEASSE- LA PERROCHE;01/01/1991;eau côtière;-1.29157;45.89749
2020;Nouvelle-Aquitaine;17;FRI3217161M017375;;PLAGE DE L'ARNERAULT;01/01/1991;eau côtière;-1.3161;46.18744
2020;Nouvelle-Aquitaine;17;FRI3217168M017070;;PLAGE NORD;01/01/1991;eau côtière;-1.09231;45.99216
2020;Nouvelle-Aquitaine;17;FRI3217168M017072;;PLAGE DE LA VIERGE;01/01/1991;eau côtière;-1.10842;45.99796
2020;Nouvelle-Aquitaine;17;FRI3217168M017085;;PLAGE OUEST;01/01/1991;eau côtière;-1.09842;45.98863
2020;Nouvelle-Aquitaine;17;FRI3217168M017086;;GRANDE RETENUE - PLAGE OUEST;01/01/2002;eau côtière;-1.09968;45.9904
2020;Nouvelle-Aquitaine;17;FRI3217168M017090;;PLAGE DE LA COUE;01/01/1991;eau côtière;-1.09211;45.9838
2020;Nouvelle-Aquitaine;17;FRI3217168M017095;;PLAGE DE L'ESPERANCE;01/01/1991;eau côtière;-1.08313;45.97746
2020;Nouvelle-Aquitaine;17;FRI3217190M017009;;LA PLAGE;01/01/1991;eau côtière;-1.20164;46.19143
2020;Nouvelle-Aquitaine;17;FRI3217197D017100;;BAIGNADES LES PRES DES ROCHES;01/01/1994;lac;-0.42822;45.435
2020;Nouvelle-Aquitaine;17;FRI3217207M017343;;PLAGE DES PAS DES GAUDINS;01/01/1998;eau côtière;-1.44774;46.2293
2020;Nouvelle-Aquitaine;17;FRI3217207M017345;;PLAGE DU GROUIN;01/01/1991;eau côtière;-1.41358;46.22703
2020;Nouvelle-Aquitaine;17;FRI3217219M017115;;LA PLAGE;01/01/1991;eau côtière;-1.13706;45.81668
2020;Nouvelle-Aquitaine;17;FRI3217225M017135;;PLAGE DE LA PALMYRE;01/01/1991;eau côtière;-1.17851;45.68079
2020;Nouvelle-Aquitaine;17;FRI3217225M017136;;PLAGE DES PINS DU CORDOUAN;01/01/2003;eau côtière;-1.16237;45.67378
2020;Nouvelle-Aquitaine;17;FRI3217230M017205;;PLAGE DE SUZAC;01/01/1991;eau côtière;-0.98543;45.57471
2020;Nouvelle-Aquitaine;17;FRI3217230M017206;;PLAGE DE L'ARNECHE;01/01/2004;eau côtière;-0.97557;45.56982
2020;Nouvelle-Aquitaine;17;FRI3217230M017210;;PLAGE DES VERGNES;01/01/1991;eau côtière;-0.97371;45.56601
2020;Nouvelle-Aquitaine;17;FRI3217230M017215;;PLAGE DES NONNES;01/01/1991;eau côtière;-0.96681;45.56063
2020;Nouvelle-Aquitaine;17;FRI3217240D017300;;BAIGNADE LAC BARON DESQUEYROUX;01/01/1994;lac;-0.39474;45.27033
2020;Nouvelle-Aquitaine;17;FRI3217241D017400;;BEAU VALLON;01/01/1994;lac;-0.15962;45.23349
2020;Nouvelle-Aquitaine;17;FRI3217285D017873;;BAIGNADE AMENAGEE RIVE GAUCHE CHARENTE;20/06/2012;rivière;-0.68101;45.83889
2020;Nouvelle-Aquitaine;17;FRI3217286M017358;;PLAGE DU GROS JONC;01/01/2005;eau côtière;-1.48818;46.25199
2020;Nouvelle-Aquitaine;17;FRI3217286M017360;;PLAGE DE LA LOGE;01/01/1991;eau côtière;-1.48116;46.24435
2020;Nouvelle-Aquitaine;17;FRI3217286M017362;;PLAGE DE TROUSSE CHEMISE;21/06/2010;eau côtière;-1.47423;46.23467
2020;Nouvelle-Aquitaine;17;FRI3217297M017300;;PLAGE NORD;01/01/1991;eau côtière;-1.26224;46.16261
2020;Nouvelle-Aquitaine;17;FRI3217297M017305;;PLAGE SUD;01/01/1991;eau côtière;-1.26657;46.15603
2020;Nouvelle-Aquitaine;17;FRI3217297M017307;;PLAGE SUD - LA CHAUSSEE;01/01/2004;eau côtière;-1.27301;46.15152
2020;Nouvelle-Aquitaine;17;FRI3217300M017015;;PLAGE DE CHEF DE BAIE;01/01/1991;eau côtière;-1.21051;46.14744
2020;Nouvelle-Aquitaine;17;FRI3217300M017020;;PLAGE DE LA CONCURRENCE;01/01/1995;eau côtière;-1.16082;46.15486
2020;Nouvelle-Aquitaine;17;FRI3217300M017025;;PLAGE DES MINIMES;01/01/1991;eau côtière;-1.17133;46.14104
2020;Nouvelle-Aquitaine;17;FRI3217306M017165;;PLAGE DE PONTAILLAC;01/01/1991;eau côtière;-1.05325;45.62669
2020;Nouvelle-Aquitaine;17;FRI3217306M017170;;PLAGE DU PIGEONNIER;01/01/1991;eau côtière;-1.04687;45.62168
2020;Nouvelle-Aquitaine;17;FRI3217306M017175;;PLAGE DU CHAY;01/01/1991;eau côtière;-1.0425;45.61995
2020;Nouvelle-Aquitaine;17;FRI3217306M017180;;PLAGE DE FONCILLON;01/01/1991;eau côtière;-1.03337;45.61897
2020;Nouvelle-Aquitaine;17;FRI3217306M017185;;PLAGE DE LA GRANDE CONCHE;01/01/1991;eau côtière;-1.01514;45.61758
2020;Nouvelle-Aquitaine;17;FRI3217318M017350;;PLAGE DE LA CONCHE DES BALEINES;01/01/1991;eau côtière;-1.54054;46.24424
2020;Nouvelle-Aquitaine;17;FRI3217318M017351;;PLAGE DE COUNY;01/01/2004;eau côtière;-1.52715;46.25064
2020;Nouvelle-Aquitaine;17;FRI3217323M017555;;PLAGE LES HUTTES - LES SEULIERES;01/01/1991;eau côtière;-1.39178;46.00477
2020;Nouvelle-Aquitaine;17;FRI3217323M017565;;PLAGE DE LA BOIRIE - L'ANCIEN PORT;01/01/1991;eau côtière;-1.37151;46.03354
2020;Nouvelle-Aquitaine;17;FRI3217330D017550;;LE GRAND BLEU;04/06/2012;lac;-0.94125;45.75712
2020;Nouvelle-Aquitaine;17;FRI3217333M017190;;PLAGE DE VALLIERES (GRANDE CONCHE);01/01/1991;eau côtière;-1.00962;45.60927
2020;Nouvelle-Aquitaine;17;FRI3217333M017193;;PLAGE LES YUCCAS;30/06/2018;eau côtière;-0.99799;45.59878
2020;Nouvelle-Aquitaine;17;FRI3217333M017195;;PLAGE DE LA CONCHE NORD;01/01/1991;eau côtière;-0.99732;45.60022
2020;Nouvelle-Aquitaine;17;FRI3217333M017200;;PLAGE DE LA CONCHE SUD;01/01/1991;eau côtière;-0.99092;45.58851
2020;Nouvelle-Aquitaine;17;FRI3217337M017530;;PLAGE DE LA CONCHE MADAME;01/01/1991;eau côtière;-1.37687;45.94565
2020;Nouvelle-Aquitaine;17;FRI3217337M017532;;PLAGE DES SABLE VIGNIER - LES BONNES - DOMINO (GRDE PLAGE);21/06/2010;eau côtière;-1.38746;45.96335
2020;Nouvelle-Aquitaine;17;FRI3217337M017534;;PLAGE DE DOMINO (PETITE PLAGE);21/06/2010;eau côtière;-1.39186;45.97345
2020;Nouvelle-Aquitaine;17;FRI3217337M017535;;PLAGE DE CHAUCRE;01/01/1991;eau côtière;-1.39488;45.98189
2020;Nouvelle-Aquitaine;17;FRI3217337M017540;;PLAGE DU DOUHET- PLAISANCE;01/01/1991;eau côtière;-1.32111;45.99811
2020;Nouvelle-Aquitaine;17;FRI3217337M017550;;PLAGE DE BOYARDVILLE;01/01/1991;eau côtière;-1.23523;45.97376
2020;Nouvelle-Aquitaine;17;FRI3217337M017552;;PLAGE DES SAUMONARDS - LA GAUTRELLE;01/01/2004;eau côtière;-1.25587;45.99116
2020;Nouvelle-Aquitaine;17;FRI3217360M017315;;PLAGE DE BASSE BENAIE;01/01/1991;eau côtière;-1.31462;46.14373
2020;Nouvelle-Aquitaine;17;FRI3217360M017317;;PLAGE DE LA SALEE;01/01/1997;eau côtière;-1.32485;46.14588
2020;Nouvelle-Aquitaine;17;FRI3217360M017325;;PLAGE DE MONTAMER;01/01/1991;eau côtière;-1.33129;46.14969
2020;Nouvelle-Aquitaine;17;FRI3217360M017326;;PLAGE DES GRENETTES;01/01/2003;eau côtière;-1.36231;46.16097
2020;Nouvelle-Aquitaine;17;FRI3217369M017370;;PLAGE DE LA CIBLE;01/01/1991;eau côtière;-1.35381;46.20488
2020;Nouvelle-Aquitaine;17;FRI3217380M017138;;PLAGE LES COMBOTS;01/07/2018;eau côtière;-1.1439;45.6643
2020;Nouvelle-Aquitaine;17;FRI3217380M017140;;PLAGE DE LA GRANDE COTE;01/01/1991;eau côtière;-1.12528;45.65378
2020;Nouvelle-Aquitaine;17;FRI3217380M017150;;PLAGE DU PLATIN;01/01/1991;eau côtière;-1.09818;45.64288
2020;Nouvelle-Aquitaine;17;FRI3217380M017155;;PLAGE DE LA CONCHE;01/01/1991;eau côtière;-1.08756;45.64115
2020;Nouvelle-Aquitaine;17;FRI3217385M017525;;PLAGE DE LA CONCHE MATHA;01/01/1991;eau côtière;-1.31745;45.91042
2020;Nouvelle-Aquitaine;17;FRI3217411M017500;;LA PETITE PLAGE;01/01/1991;eau côtière;-1.19758;45.83323
2020;Nouvelle-Aquitaine;17;FRI3217411M017505;;PLAGE DE GATSEAU;01/01/1991;eau côtière;-1.21828;45.81111
2020;Nouvelle-Aquitaine;17;FRI3217411M017510;;LA GRANDE PLAGE;01/01/1991;eau côtière;-1.25453;45.84051
2020;Nouvelle-Aquitaine;17;FRI3217421D017001;;PLAN D'EAU DE LA LANDE;01/07/2019;lac;-0.94027;45.68079
2020;Nouvelle-Aquitaine;17;FRI3217446D017600;;BAIGNADE AMENAGEE;01/01/1994;lac;-0.30921;45.83658
2020;Nouvelle-Aquitaine;17;FRI3217452M017117;;PLAGE DU MUS DE LOUP;01/01/1991;eau côtière;-1.14532;45.79703
2020;Nouvelle-Aquitaine;17;FRI3217452M017120;;PLAGE DE LA CEPE;01/01/1991;eau côtière;-1.17607;45.79381
2020;Nouvelle-Aquitaine;17;FRI3217452M017125;;PLAGE DE L'EMBELLIE-GALON D'OR;01/01/1991;eau côtière;-1.21245;45.79112
2020;Nouvelle-Aquitaine;17;FRI3217452M017127;;PLAGE DE LA POINTE ESPAGNOLE;01/01/2001;eau côtière;-1.24239;45.77895
2020;Nouvelle-Aquitaine;17;FRI3217452M017130;;PLAGE DE LA COTE SAUVAGE (LA BOUVERIE);01/01/1991;eau côtière;-1.23908;45.73107
2020;Nouvelle-Aquitaine;17;FRI3217452M017132;;PLAGE DE LA COUBRE;01/01/2001;eau côtière;-1.23641;45.69438
2020;Nouvelle-Aquitaine;17;FRI3217461M017160;;PLAGE DE NAUZAN;01/01/1991;eau côtière;-1.07719;45.63841
2020;Nouvelle-Aquitaine;17;FRI3217484M017100;;PLAGE NORD;01/01/1991;eau côtière;-1.08108;45.94983
2020;Nouvelle-Aquitaine;17;FRI3217484M017105;;PLAGE SUD;01/01/1991;eau côtière;-1.09797;45.94261
2020;Nouvelle-Aquitaine;17;FRI3217484M01797;;PLAGE DU FRONT DE MER;01/08/2018;eau côtière;-1.07962;45.94991
2020;Nouvelle-Aquitaine;17;FRI3217485M017512;;PLAGE DE LA GIRAUDIERE;01/01/1991;eau côtière;-1.25518;45.84964
2020;Nouvelle-Aquitaine;17;FRI3217486M017575;;LA PLAGE;01/01/1991;eau côtière;-1.34894;46.01775
2020;Nouvelle-Aquitaine;19;FRI2119007D019025;;LA PLAGE;01/01/1991;rivière;1.83067;44.98378
2020;Nouvelle-Aquitaine;19;FRI2119008D019010;;LAC DE SECHEMAILLES;01/01/1991;lac;2.12593;45.52272
2020;Nouvelle-Aquitaine;19;FRI2119013D019015;;PLAN D'EAU DU COIROUX;01/01/1991;lac;1.71343;45.18544
2020;Nouvelle-Aquitaine;19;FRI2119014D019020;;PLAN D'EAU COMMUNAL;01/01/1991;lac;2.14732;45.20022
2020;Nouvelle-Aquitaine;19;FRI2119023D019030;;ETANG DE MIEL;01/01/1991;lac;1.76473;45.13044
2020;Nouvelle-Aquitaine;19;FRI2119034D019040;;ETANG DU MOULIN;01/01/1991;lac;1.98609;44.98419
2020;Nouvelle-Aquitaine;19;FRI2119037D019051;;ETANG DE LA FONTALAVIE;01/07/2018;lac;1.71382;45.42752
2020;Nouvelle-Aquitaine;19;FRI2119039D019052;;BAIGNADE DE CHAMPAGNAC ETANG PREVOT;01/07/2010;lac;1.98037;45.28603
2020;Nouvelle-Aquitaine;19;FRI2119051D019055;;MAURIANGES;01/07/2010;lac;1.87942;45.46397
2020;Nouvelle-Aquitaine;19;FRI2119056D019051;;ETANG PREVOT;01/01/1991;lac;1.97647;45.28732
2020;Nouvelle-Aquitaine;19;FRI2119073D019065;;LAC;01/01/1991;lac;2.06188;45.42161
2020;Nouvelle-Aquitaine;19;FRI2119075D019070;;ETANG DE TAYSSE;01/01/1991;lac;1.91543;45.26013
2020;Nouvelle-Aquitaine;19;FRI2119080D019075;;L'ABEILLE;01/01/1991;lac;2.45674;45.65345
2020;Nouvelle-Aquitaine;19;FRI2119106D019085;;ETANG DE VENDAHAUT;01/01/1991;lac;2.16099;45.29837
2020;Nouvelle-Aquitaine;19;FRI2119113D019100;;LE MAURY;01/01/1991;lac;2.3036;45.38922
2020;Nouvelle-Aquitaine;19;FRI2119117D019105;;PLAN D'EAU INTERCOMMUNAL;01/01/1991;lac;1.46353;45.09764
2020;Nouvelle-Aquitaine;19;FRI2119125D019110;;MEYRIGNAC;01/01/1991;lac;2.00692;45.26922
2020;Nouvelle-Aquitaine;19;FRI2119125D019115;;PUY NACHET;01/01/1991;lac;2.00558;45.26043
2020;Nouvelle-Aquitaine;19;FRI2119129D019120;;PLAN D'EAU MASSERET-LAMONGERIE;01/01/1991;lac;1.54861;45.54324
2020;Nouvelle-Aquitaine;19;FRI2119137D019135;;ETANG;01/01/1991;lac;1.86119;45.399
2020;Nouvelle-Aquitaine;19;FRI2119148D019140;;LA PLAGE;01/01/1991;lac;2.29222;45.38872
2020;Nouvelle-Aquitaine;19;FRI2119174D019090;;ETANG DE LABORDE;01/01/1991;lac;1.95772;45.20633
2020;Nouvelle-Aquitaine;19;FRI2119237D019187;;LES CHANAUX;01/01/1993;lac;2.10206;45.14143
2020;Nouvelle-Aquitaine;19;FRI2119240D019190;;PRE CHATON;01/01/1991;lac;1.75783;45.39334
2020;Nouvelle-Aquitaine;19;FRI2119252D019200;;LES AUBAZINES HAUTES;01/01/1991;lac;2.48392;45.41923
2020;Nouvelle-Aquitaine;19;FRI2119255D019210;;BOURNAZEL;01/01/1991;lac;1.69759;45.37636
2020;Nouvelle-Aquitaine;19;FRI2119258D019215;;LAC DE FEYT;01/01/1991;lac;2.03465;45.14394
2020;Nouvelle-Aquitaine;19;FRI2119261D019220;;LES CHAUX;01/01/1991;lac;2.18513;45.67185
2020;Nouvelle-Aquitaine;19;FRI2119264D019225;;PONT AUBERT;01/01/1991;lac;2.20789;45.28092
2020;Nouvelle-Aquitaine;19;FRI2119265D019235;;L'ENCLAUSE;01/01/1991;lac;1.93962;45.67724
2020;Nouvelle-Aquitaine;19;FRI2119269D019240;;LES BARIOUSSES;01/01/1991;lac;1.81413;45.55937
2020;Nouvelle-Aquitaine;19;FRI2119275D019250;;PONTY;01/01/1991;lac;2.28206;45.54619
2020;Nouvelle-Aquitaine;19;FRI2119284D019255;;LAC DE VIAM;01/01/1991;lac;1.88423;45.60746
2020;Nouvelle-Aquitaine;19;FRI2119285D019260;;PONCHARAL;01/01/1991;lac;1.53709;45.36824
2020;Nouvelle-Aquitaine;23;FRI2223004D023016;;PECHADOIRE;01/01/1991;lac;1.88738;46.2622
2020;Nouvelle-Aquitaine;23;FRI2223013D023035;;LES VERGNES;01/01/1991;lac;2.49755;46.04404
2020;Nouvelle-Aquitaine;23;FRI2223029D023020;;L'AGE;01/01/1991;lac;1.82376;46.29715
2020;Nouvelle-Aquitaine;23;FRI2223048D023055;;LA NAUTE;01/01/1991;lac;2.28128;46.0335
2020;Nouvelle-Aquitaine;23;FRI2223056D023070;;LE PONT;01/01/1991;lac;1.6064;45.99384
2020;Nouvelle-Aquitaine;23;FRI2223057D023060;;PLAN D'EAU DE LA ROUSSILLE;01/01/1991;lac;2.01897;46.3027
2020;Nouvelle-Aquitaine;23;FRI2223061D023050;;PLAN D'EAU DE LA FORET;01/01/1991;lac;2.16091;46.10524
2020;Nouvelle-Aquitaine;23;FRI2223096D023091;;COURTILLE;01/01/1991;lac;1.85417;46.16589
2020;Nouvelle-Aquitaine;23;FRI2223101D023010;;LAVAUD;01/01/1992;lac;1.89032;46.25755
2020;Nouvelle-Aquitaine;23;FRI2223165D023120;;BROUSSAS;01/01/1991;lac;1.90099;45.79599
2020;Nouvelle-Aquitaine;23;FRI2223165D023140;;VAUVEIX;01/01/1991;lac;1.89756;45.78994
2020;Nouvelle-Aquitaine;23;FRI2223168D023160;;MASMENGEAS;01/01/1991;lac;1.84529;46.03501
2020;Nouvelle-Aquitaine;23;FRI2223212D023145;;LAVAUGELADE;01/01/1991;lac;1.96105;45.853
2020;Nouvelle-Aquitaine;23;FRI2223224D023150;;MEOUZE;01/01/1991;lac;2.34276;45.74249
2020;Nouvelle-Aquitaine;24;FRI1124005D024851;;PLAGE DU BAC DE SORS (ALLES);01/01/1991;rivière;0.86879;44.88068
2020;Nouvelle-Aquitaine;24;FRI1124008D024001;;PLAN D'EAU DE ROUFFIAC;01/01/1991;lac;1.164;45.41165
2020;Nouvelle-Aquitaine;24;FRI1124028D024008;;LAC DU MOULIN DE SURIER;01/07/2012;lac;0.75593;44.78703
2020;Nouvelle-Aquitaine;24;FRI1124037D024037;;POMBONNE;01/01/2007;lac;0.49262;44.86832
2020;Nouvelle-Aquitaine;24;FRI1124043D024010;;CAMPING LE MOULINAL;01/07/2010;lac;0.8726;44.6024
2020;Nouvelle-Aquitaine;24;FRI1124064D024001;;BRANTOME;01/07/2017;rivière;0.6534;45.36291
2020;Nouvelle-Aquitaine;24;FRI1124068D024845;;PLAGE DU CAMPING DU BUISSON;01/01/1991;rivière;0.91077;44.85507
2020;Nouvelle-Aquitaine;24;FRI1124070D024012;;PLAN D'EAU DE BUSSEROLLES;01/01/1991;lac;0.63906;45.6779
2020;Nouvelle-Aquitaine;24;FRI1124082D024810;;DORDOGNE  CAMP. LE ROCHER DE LA CAVE;01/01/1991;rivière;1.26604;44.82851
2020;Nouvelle-Aquitaine;24;FRI1124083D024015;;GURSON;01/01/1991;lac;0.07406;44.93894
2020;Nouvelle-Aquitaine;24;FRI1124086D024827;;PLAGE DE CASTELNAUD;01/01/1991;rivière;1.15348;44.81463
2020;Nouvelle-Aquitaine;24;FRI1124133D024027;;ETANG DE LA MONERIE CV ANAS;01/07/2010;lac;0.95264;45.55283
2020;Nouvelle-Aquitaine;24;FRI1124142D024002;;LES VALADES;01/07/2010;lac;0.96277;44.86554
2020;Nouvelle-Aquitaine;24;FRI1124142D024842;;DORDOGNE  PLAGE DE COUX;01/01/1991;rivière;0.96898;44.82576
2020;Nouvelle-Aquitaine;24;FRI1124152D024817;;PLAGE DU PONT DE VITRAC;01/01/1991;rivière;1.22403;44.82566
2020;Nouvelle-Aquitaine;24;FRI1124152D024820;;PLAGE DU CAMPING MUNICIPAL DE CENAC;01/01/1991;rivière;1.20599;44.80536
2020;Nouvelle-Aquitaine;24;FRI1124154D024550;;CENTRE DE VACANCES DE DOUCHAPT;01/07/2011;rivière;0.4399;45.2525
2020;Nouvelle-Aquitaine;24;FRI1124188D024035;;PLAN D'EAU DE FOSSEMAGNE;01/01/1991;lac;0.97632;45.12512
2020;Nouvelle-Aquitaine;24;FRI1124207D024037;;BASE DE LOISIRS DU MARAIS;01/01/1994;lac;1.29619;44.80344
2020;Nouvelle-Aquitaine;24;FRI1124210D024400;;ETANG DU COUCOU;01/07/2019;lac;1.13735;45.25155
2020;Nouvelle-Aquitaine;24;FRI1124216D024045;;GRAND ETANG DE LA JEMAYE;01/01/1991;lac;0.27909;45.15952
2020;Nouvelle-Aquitaine;24;FRI1124240D024420;;PLAGE DU BOURG DE LIMEUIL;01/07/2010;rivière;0.88833;44.88257
2020;Nouvelle-Aquitaine;24;FRI1124243D024210;;CAMPING MUNICIPAL DE LISLE;01/01/1991;rivière;0.53798;45.28105
2020;Nouvelle-Aquitaine;24;FRI1124286D024422;;MOULIN DE SALLES;01/07/2010;rivière;0.4775;45.25928
2020;Nouvelle-Aquitaine;24;FRI1124294D024062;;COMPLEXE TOURISTIQUE ET DE LOISIRS DE MONTPON;01/01/1992;lac;0.16506;45.01292
2020;Nouvelle-Aquitaine;24;FRI1124304D024065;;ETANG COMMUNAL DE NANTHEUIL;01/07/2010;lac;0.94406;45.41478
2020;Nouvelle-Aquitaine;24;FRI1124316D024070;;PARC DE LOISIRS DU PARADOU;01/01/1991;lac;0.02461;45.18962
2020;Nouvelle-Aquitaine;24;FRI1124323D024217;;LA DRONNE;29/06/2020;rivière;0.2273;45.29122
2020;Nouvelle-Aquitaine;24;FRI1124330D024075;;CAMPING LE LAC;01/07/2010;lac;1.0476;45.03212
2020;Nouvelle-Aquitaine;24;FRI1124331D024080;;PLAN D'EAU LA GARDONNETTE;01/07/2019;lac;0.41032;44.77188
2020;Nouvelle-Aquitaine;24;FRI1124335D024879;;PLAGE DES BARDOULETS  PORT STE FOY;01/07/2010;rivière;0.21914;44.84472
2020;Nouvelle-Aquitaine;24;FRI1124365D024090;;ETANG DE NEUF FONT (GRDE PLAGE);01/01/1991;lac;0.69454;45.00947
2020;Nouvelle-Aquitaine;24;FRI1124376D024220;;CAMPING MUNICIPAL DE ST AULAYE;01/01/1991;rivière;0.13353;45.20733
2020;Nouvelle-Aquitaine;24;FRI1124388D024097;;ETANGS DU BOS;01/01/1991;lac;0.97242;44.86868
2020;Nouvelle-Aquitaine;24;FRI1124398D024100;;GRAND ETANG DE ST ESTEPHE;01/01/1991;lac;0.6764;45.59208
2020;Nouvelle-Aquitaine;24;FRI1124415D024111;;CAMPING LE CHAUDEAU;01/07/2010;lac;0.2098;44.94479
2020;Nouvelle-Aquitaine;24;FRI1124498D024135;;ETANG COMMUNAL DE ST SAUD;01/01/1998;lac;0.82584;45.53668
2020;Nouvelle-Aquitaine;24;FRI1124544D024120;;ETANG COMMUNAL DE TAMNIES;01/01/1991;lac;1.16007;44.96532
2020;Nouvelle-Aquitaine;24;FRI1124553D024215;;PLAGE DU CAMPING MUNICIPAL DE TOCANE;01/07/2012;rivière;0.49561;45.25814
2020;Nouvelle-Aquitaine;24;FRI1124577D024825;;PLAGE AVAL BOURG DE LA ROQUE GAGEAC;01/01/1991;rivière;1.17291;44.82396
2020;Nouvelle-Aquitaine;24;FRI1124587D024815;;DORDOGNE  PLAGE DE CAUDON;01/01/1991;rivière;1.25202;44.82312
2020;Nouvelle-Aquitaine;33;FRI1233005M033100;;LE BETEY;01/01/1991;eau côtière;-1.09156;44.73236
2020;Nouvelle-Aquitaine;33;FRI1233009M033140;;JETEE THIERS;01/01/1991;eau côtière;-1.16687;44.66454
2020;Nouvelle-Aquitaine;33;FRI1233009M033150;;PEREIRE;01/01/1991;eau côtière;-1.1955;44.65346
2020;Nouvelle-Aquitaine;33;FRI1233009M033155;;LE MOULLEAU;01/01/1991;eau côtière;-1.20435;44.64174
2020;Nouvelle-Aquitaine;33;FRI1233011M033090;;CAMPING LA LAGUNE;01/01/1991;eau côtière;-1.14629;44.76279
2020;Nouvelle-Aquitaine;33;FRI1233011M033095;;LA CONCHE ST BRICE;01/01/1991;eau côtière;-1.13371;44.75435
2020;Nouvelle-Aquitaine;33;FRI1233011M033097;;BAIGNADE AMENAGEE D'ARES;01/01/1991;eau côtière;-1.12567;44.75218
2020;Nouvelle-Aquitaine;33;FRI1233019M033115;;GRAVEYRON;01/01/1991;eau côtière;-1.02802;44.6768
2020;Nouvelle-Aquitaine;33;FRI1233019M033120;;BASSIN EMILE ORTEL;01/01/1991;eau côtière;-1.02104;44.67832
2020;Nouvelle-Aquitaine;33;FRI1233039D033060;;PLAINE DES SPORTS;01/01/1991;lac;-0.53593;44.8027
2020;Nouvelle-Aquitaine;33;FRI1233057D033045;;LAC DEPARTEMENTAL DE BLASIMON;01/01/1991;lac;-0.08583;44.75393
2020;Nouvelle-Aquitaine;33;FRI1233063D033070;;LAC DE BORDEAUX;01/01/1991;lac;-0.57441;44.8791
