Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Date de prélèvement;"Résultat ""entérocoques intestinaux""";"Résultat ""Escherichia coli""";Statut du prélèvement;;;
2023;Nouvelle-Aquitaine;040;FRI1340065M040122;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340065M040122;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340065M040122;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340065M040122;04/09/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340065M040123;31/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340065M040123;29/06/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340065M040123;10/07/2023;15;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340065M040123;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340065M040123;07/08/2023;15;110;;;;
2023;Nouvelle-Aquitaine;040;FRI1340065M040123;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340065M040123;04/09/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340065M040124;15/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340065M040124;10/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340065M040124;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340065M040124;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340065M040124;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040050;12/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040050;03/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040050;11/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040050;17/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040050;25/07/2023;15;45;;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040050;31/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040050;08/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040050;22/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040050;28/08/2023;15;61;;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040051;12/06/2023;15;46;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040051;03/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040051;11/07/2023;15;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040051;17/07/2023;15;61;;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040051;25/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040051;31/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040051;08/08/2023;30;46;;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040051;22/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340108D040051;28/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340133M040130;11/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340133M040130;31/05/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340133M040130;29/06/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340133M040130;10/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340133M040130;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340133M040130;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340133M040130;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340134D040001;12/06/2023;45;30;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340134D040001;03/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340134D040001;11/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340134D040001;17/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340134D040001;25/07/2023;15;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340134D040001;31/07/2023;15;46;;;;
2023;Nouvelle-Aquitaine;040;FRI1340134D040001;08/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340134D040001;22/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340134D040001;28/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340150D040060;13/06/2023;30;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340150D040060;04/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340150D040060;10/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340150D040060;18/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340150D040060;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340150D040060;01/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340150D040060;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340150D040060;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340150D040060;29/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340157M040040;01/06/2023;30;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340157M040040;26/06/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340157M040040;11/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340157M040040;25/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340157M040040;08/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340157M040040;22/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340157M040040;07/09/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340181M040070;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340181M040070;27/06/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340181M040070;10/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340181M040070;24/07/2023;30;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340181M040070;07/08/2023;15;46;;;;
2023;Nouvelle-Aquitaine;040;FRI1340181M040070;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340181M040070;04/09/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340181M040071;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340181M040071;27/06/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340181M040071;10/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340181M040071;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340181M040071;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340181M040071;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340181M040071;04/09/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040019;13/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040019;11/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040019;25/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040019;08/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040019;22/08/2023;15;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040020;28/03/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040020;17/04/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040020;09/05/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040020;01/06/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040020;26/06/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040020;11/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040020;25/07/2023;30;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040020;08/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040020;22/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040020;19/09/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040020;16/10/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040021;01/06/2023;30;30;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040021;26/06/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040021;11/07/2023;30;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040021;25/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040021;08/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040021;22/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040021;07/09/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040022;13/06/2023;61;46;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040022;03/07/2023;61;161;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040022;11/07/2023;195;61;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040022;17/07/2023;46;61;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040022;25/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040022;31/07/2023;94;179;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040022;08/08/2023;143;77;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040022;22/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040022;28/08/2023;144;393;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040023;13/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040023;11/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040023;25/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040023;08/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340184M040023;22/08/2023;1752;312;;;;
2023;Nouvelle-Aquitaine;040;FRI1340187M040060;09/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340187M040060;30/05/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340187M040060;27/06/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340187M040060;10/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340187M040060;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340187M040060;07/08/2023;15;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340187M040060;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340187M040060;12/09/2023;15;77;;;;
2023;Nouvelle-Aquitaine;040;FRI1340187M040061;13/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340187M040061;10/07/2023;15;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340187M040061;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340187M040061;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340187M040061;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340197D040001;01/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340197D040001;22/06/2023;15;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340197D040001;03/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340197D040001;11/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340197D040001;17/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340197D040001;25/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340197D040001;31/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340197D040001;08/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340197D040001;22/08/2023;15;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340197D040001;28/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340209M040140;31/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340209M040140;29/06/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340209M040140;10/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340209M040140;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340209M040140;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340209M040140;21/08/2023;30;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340209M040140;04/09/2023;46;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040100;12/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040100;03/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040100;11/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040100;17/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040100;25/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040100;31/07/2023;15;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040100;08/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040100;22/08/2023;15;46;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040100;28/08/2023;15;46;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040101;12/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040101;03/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040101;11/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040101;17/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040101;25/07/2023;15;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040101;31/07/2023;15;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040101;08/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040101;22/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040101;28/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040103;12/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040103;03/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040103;11/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040103;17/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040103;25/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040103;31/07/2023;30;45;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040103;08/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040103;22/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340217D040103;28/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340257D040130;12/06/2023;15;127;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340257D040130;03/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340257D040130;11/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340257D040130;17/07/2023;15;46;;;;
2023;Nouvelle-Aquitaine;040;FRI1340257D040130;25/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340257D040130;31/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340257D040130;08/08/2023;30;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340257D040130;22/08/2023;15;126;;;;
2023;Nouvelle-Aquitaine;040;FRI1340257D040130;28/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340266M040030;01/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340266M040030;26/06/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340266M040030;11/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340266M040030;25/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340266M040030;08/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340266M040030;22/08/2023;161;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340266M040030;07/09/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340281D040001;31/05/2023;15;442;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340281D040001;22/06/2023;109;1363;;;;
2023;Nouvelle-Aquitaine;040;FRI1340281D040001;04/07/2023;15;893;;;;
2023;Nouvelle-Aquitaine;040;FRI1340281D040001;10/07/2023;15;442;;;;
2023;Nouvelle-Aquitaine;040;FRI1340281D040001;18/07/2023;15;332;;;;
2023;Nouvelle-Aquitaine;040;FRI1340281D040001;24/07/2023;15;1061;;;;
2023;Nouvelle-Aquitaine;040;FRI1340281D040001;01/08/2023;46;514;;;;
2023;Nouvelle-Aquitaine;040;FRI1340281D040001;07/08/2023;127;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340281D040001;21/08/2023;15;94;;;;
2023;Nouvelle-Aquitaine;040;FRI1340281D040001;29/08/2023;61;46;;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040140;12/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040140;03/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040140;11/07/2023;15;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040140;17/07/2023;15;46;;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040140;25/07/2023;15;61;;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040140;31/07/2023;15;127;;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040140;08/08/2023;15;127;;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040140;22/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040140;28/08/2023;15;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040141;12/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040141;03/07/2023;15;46;;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040141;11/07/2023;30;77;;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040141;17/07/2023;109;251;;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040141;25/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040141;31/07/2023;15;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040141;08/08/2023;15;46;;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040141;22/08/2023;15;144;;;;
2023;Nouvelle-Aquitaine;040;FRI1340287D040141;28/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040100;15/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040100;10/07/2023;30;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040100;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040100;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040100;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040101;17/04/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040101;11/05/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040101;30/05/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040101;27/06/2023;46;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040101;10/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040101;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040101;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040101;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040101;19/09/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040101;16/10/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040104;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040104;27/06/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040104;10/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040104;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040104;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040104;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040104;04/09/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040105;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040105;27/06/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040105;10/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040105;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040105;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040105;21/08/2023;15;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040105;04/09/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040106;15/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040106;10/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040106;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040106;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340296M040106;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040110;15/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040110;04/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040110;10/07/2023;46;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040110;18/07/2023;30;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040110;24/07/2023;77;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040110;01/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040110;07/08/2023;61;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040110;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040111;15/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040111;04/07/2023;110;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040111;10/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040111;18/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040111;24/07/2023;15;46;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040111;01/08/2023;1254;955;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040111;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040111;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040113;15/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040113;04/07/2023;30;45;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040113;10/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040113;18/07/2023;15;30;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040113;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040113;01/08/2023;30;253;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040113;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040113;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040114;31/05/2023;15;46;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040114;29/06/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040114;04/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040114;10/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040114;18/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040114;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040114;01/08/2023;15;61;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040114;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040114;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040114;29/08/2023;61;144;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040115;17/04/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040115;11/05/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040115;31/05/2023;15;46;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040115;29/06/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040115;10/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040115;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040115;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040115;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040115;19/09/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040115;16/10/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040116;31/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040116;29/06/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040116;10/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040116;24/07/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040116;07/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040116;21/08/2023;15;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040116;04/09/2023;30;15;;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040117;15/06/2023;15;30;Prélèvement de pré-saison;;;
2023;Nouvelle-Aquitaine;040;FRI1340304M040117;10/07/2023;15;15;;;;
